Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
40728,2023-08-25 00:00:00,2024-07-17 00:00:00,3.1,130.6,85.0,366.0,2308.0,33.0,250.0,0.0,1.0,113.0,144.0
40729,2023-08-25 01:00:00,2024-07-17 00:00:00,3.1,130.86,85.0,368.0,2309.0,33.0,253.0,0.0,1.0,113.0,145.0
40730,2023-08-25 02:00:00,2024-07-17 00:00:00,3.1,131.95,85.0,377.0,2307.0,34.0,252.0,0.0,1.0,114.0,144.0
40731,2023-08-25 03:00:00,2024-07-17 00:00:00,3.1,141.1,85.0,467.0,2307.0,34.0,256.0,0.0,0.0,112.0,143.0
40732,2023-08-25 04:00:00,2024-07-17 00:00:00,3.1,134.52,85.0,434.0,2311.0,34.0,375.0,10.0,0.0,111.0,150.0
40733,2023-08-25 05:00:00,2024-07-17 00:00:00,3.1,133.72,85.0,457.0,2308.0,34.0,452.0,44.0,0.0,112.0,150.0
40734,2023-08-25 06:00:00,2024-07-17 00:00:00,3.1,131.94,85.0,456.0,2309.0,34.0,446.0,102.0,0.0,107.0,148.0
40735,2023-08-25 07:00:00,2024-07-17 00:00:00,3.1,131.3,85.0,443.0,2306.0,34.0,381.0,158.0,0.0,105.0,148.0
40736,2023-08-25 08:00:00,2024-07-17 00:00:00,3.1,129.42,85.0,413.0,2294.0,34.0,295.0,215.0,0.0,105.0,145.0
40737,2023-08-25 09:00:00,2024-07-17 00:00:00,3.1,129.33,85.0,415.0,2282.0,33.0,306.0,240.0,0.0,107.0,147.0
40738,2023-08-25 10:00:00,2024-07-17 00:00:00,3.1,128.72,85.0,409.0,2272.0,34.0,312.0,252.0,0.0,106.0,147.0
40739,2023-08-25 11:00:00,2024-07-17 00:00:00,3.1,125.61,85.0,374.0,2264.0,34.0,309.0,249.0,0.0,112.0,146.0
40740,2023-08-25 12:00:00,2024-07-17 00:00:00,3.1,126.79,85.0,372.0,2257.0,34.0,259.0,243.0,0.0,114.0,143.0
40741,2023-08-25 13:00:00,2024-07-17 00:00:00,3.1,127.19,85.0,372.0,2252.0,34.0,280.0,205.0,0.0,113.0,143.0
40742,2023-08-25 14:00:00,2024-07-17 00:00:00,3.1,130.61,85.0,400.0,2245.0,34.0,303.0,161.0,0.0,110.0,143.0
40743,2023-08-25 15:00:00,2024-07-17 00:00:00,3.1,132.47,85.0,437.0,2241.0,34.0,421.0,91.0,0.0,110.0,142.0
40744,2023-08-25 16:00:00,2024-07-17 00:00:00,3.1,129.91,85.0,427.0,2242.0,34.0,562.0,27.0,0.0,111.0,149.0
40745,2023-08-25 17:00:00,2024-07-17 00:00:00,3.1,131.72,85.0,449.0,2239.0,35.0,588.0,3.0,0.0,108.0,147.0
40746,2023-08-25 18:00:00,2024-07-17 00:00:00,3.1,131.86,85.0,453.0,2239.0,35.0,615.0,0.0,0.0,108.0,150.0
40747,2023-08-25 19:00:00,2024-07-17 00:00:00,3.1,129.89,85.0,434.0,2244.0,34.0,604.0,0.0,0.0,109.0,149.0
40748,2023-08-25 20:00:00,2024-07-17 00:00:00,3.1,133.77,85.0,449.0,2249.0,34.0,521.0,0.0,1.0,108.0,150.0
40749,2023-08-25 21:00:00,2024-07-17 00:00:00,3.1,138.29,85.0,457.0,2252.0,33.0,377.0,0.0,0.0,108.0,146.0
40750,2023-08-25 22:00:00,2024-07-17 00:00:00,3.1,111.95,85.0,213.0,2258.0,33.0,393.0,0.0,0.0,100.0,153.0
40751,2023-08-25 23:00:00,2024-07-17 00:00:00,3.1,96.81,85.0,87.0,2261.0,33.0,390.0,0.0,0.0,100.0,154.0
