Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
36312,2023-02-22 00:00:00,107.72,0.0,5790.0,11536.0,0.0,1125.0,1437.0,0.0,0.0,0.0,0.0
36313,2023-02-22 01:00:00,106.76,0.0,5790.0,11513.0,0.0,1327.0,1436.0,0.0,0.0,0.0,0.0
36314,2023-02-22 02:00:00,105.78,0.0,5790.0,11473.0,0.0,1558.0,1432.0,0.0,0.0,0.0,0.0
36315,2023-02-22 03:00:00,105.02,0.0,5791.0,11348.0,0.0,1806.0,1457.0,0.0,0.0,0.0,0.0
36316,2023-02-22 04:00:00,103.27,0.0,5790.0,11299.0,0.0,2160.0,1496.0,0.0,0.0,0.0,0.0
36317,2023-02-22 05:00:00,101.38,0.0,5790.0,11394.0,0.0,2400.0,1548.0,0.0,0.0,0.0,0.0
36318,2023-02-22 06:00:00,100.36,0.0,5791.0,11283.0,1.0,2705.0,1574.0,0.0,0.0,0.0,0.0
36319,2023-02-22 07:00:00,100.74,0.0,5788.0,11047.0,30.0,2927.0,1588.0,0.0,0.0,0.0,0.0
36320,2023-02-22 08:00:00,101.27,0.0,5790.0,11021.0,73.0,2971.0,1592.0,0.0,0.0,0.0,0.0
36321,2023-02-22 09:00:00,101.56,0.0,5790.0,11167.0,109.0,2878.0,1585.0,0.0,0.0,0.0,0.0
36322,2023-02-22 10:00:00,101.27,0.0,5789.0,11127.0,136.0,3056.0,1587.0,0.0,0.0,0.0,0.0
36323,2023-02-22 11:00:00,102.29,0.0,5788.0,10727.0,133.0,3239.0,1577.0,0.0,0.0,0.0,0.0
36324,2023-02-22 12:00:00,101.71,0.0,5790.0,10513.0,112.0,3576.0,1519.0,0.0,0.0,0.0,0.0
36325,2023-02-22 13:00:00,100.81,0.0,5790.0,10036.0,71.0,4126.0,1514.0,0.0,0.0,0.0,0.0
36326,2023-02-22 14:00:00,98.54,0.0,5790.0,9689.0,36.0,4850.0,1523.0,0.0,0.0,0.0,0.0
36327,2023-02-22 15:00:00,95.84,0.0,5790.0,9570.0,6.0,5498.0,1515.0,0.0,0.0,0.0,0.0
36328,2023-02-22 16:00:00,94.51,0.0,5791.0,9266.0,1.0,6110.0,1508.0,0.0,0.0,0.0,0.0
36329,2023-02-22 17:00:00,94.3,0.0,5790.0,8873.0,0.0,6541.0,1513.0,0.0,0.0,0.0,0.0
36330,2023-02-22 18:00:00,93.43,0.0,5790.0,8671.0,0.0,6950.0,1518.0,0.0,0.0,0.0,0.0
36331,2023-02-22 19:00:00,93.2,0.0,5790.0,8659.0,0.0,7071.0,1467.0,0.0,0.0,0.0,0.0
36332,2023-02-22 20:00:00,96.29,0.0,5792.0,8108.0,0.0,7023.0,1334.0,0.0,0.0,0.0,0.0
36333,2023-02-22 21:00:00,98.19,0.0,5792.0,7687.0,0.0,7094.0,1253.0,0.0,0.0,0.0,0.0
36334,2023-02-22 22:00:00,101.36,0.0,5790.0,7093.0,0.0,7061.0,1191.0,0.0,0.0,0.0,0.0
36335,2023-02-22 23:00:00,104.0,0.0,5789.0,6883.0,0.0,6794.0,1130.0,0.0,0.0,0.0,0.0
