Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
37344,2023-04-06 00:00:00,2024-07-17 00:00:00,3.1,130.9,253.0,0.0,621.0,382.0,125.0,41.0
37345,2023-04-06 01:00:00,2024-07-17 00:00:00,3.1,134.9,256.0,0.0,651.0,311.0,126.0,44.0
37346,2023-04-06 02:00:00,2024-07-17 00:00:00,3.1,137.72,317.0,0.0,928.0,81.0,180.0,43.0
37347,2023-04-06 03:00:00,2024-07-17 00:00:00,3.1,148.04,363.0,0.0,937.0,0.0,243.0,46.0
37348,2023-04-06 04:00:00,2024-07-17 00:00:00,3.1,143.58,352.0,0.0,908.0,0.0,298.0,47.0
37349,2023-04-06 05:00:00,2024-07-17 00:00:00,3.1,141.3,354.0,0.0,943.0,0.0,300.0,47.0
37350,2023-04-06 06:00:00,2024-07-17 00:00:00,3.1,149.77,354.0,0.0,849.0,0.0,269.0,43.0
37351,2023-04-06 07:00:00,2024-07-17 00:00:00,3.1,153.53,332.0,0.0,794.0,0.0,227.0,43.0
37352,2023-04-06 08:00:00,2024-07-17 00:00:00,3.1,168.27,354.0,0.0,727.0,0.0,206.0,44.0
37353,2023-04-06 09:00:00,2024-07-17 00:00:00,3.1,167.95,347.0,0.0,720.0,0.0,211.0,47.0
37354,2023-04-06 10:00:00,2024-07-17 00:00:00,3.1,156.1,355.0,0.0,830.0,0.0,230.0,45.0
37355,2023-04-06 11:00:00,2024-07-17 00:00:00,3.1,151.79,343.0,0.0,835.0,0.0,253.0,48.0
37356,2023-04-06 12:00:00,2024-07-17 00:00:00,3.1,138.29,346.0,0.0,982.0,0.0,295.0,50.0
37357,2023-04-06 13:00:00,2024-07-17 00:00:00,3.1,131.1,355.0,0.0,1056.0,0.0,337.0,46.0
37358,2023-04-06 14:00:00,2024-07-17 00:00:00,3.1,129.94,351.0,0.0,1003.0,20.0,385.0,48.0
37359,2023-04-06 15:00:00,2024-07-17 00:00:00,3.1,110.02,274.0,0.0,917.0,204.0,395.0,46.0
37360,2023-04-06 16:00:00,2024-07-17 00:00:00,3.1,82.83,166.0,0.0,874.0,378.0,404.0,44.0
37361,2023-04-06 17:00:00,2024-07-17 00:00:00,3.1,79.6,161.0,0.0,905.0,388.0,432.0,44.0
37362,2023-04-06 18:00:00,2024-07-17 00:00:00,3.1,47.59,7.0,0.0,678.0,391.0,422.0,45.0
37363,2023-04-06 19:00:00,2024-07-17 00:00:00,3.1,49.79,0.0,0.0,487.0,394.0,382.0,45.0
37364,2023-04-06 20:00:00,2024-07-17 00:00:00,3.1,49.6,0.0,0.0,464.0,401.0,386.0,44.0
37365,2023-04-06 21:00:00,2024-07-17 00:00:00,3.1,49.13,0.0,0.0,405.0,406.0,423.0,43.0
37366,2023-04-06 22:00:00,2024-07-17 00:00:00,3.1,45.79,0.0,0.0,466.0,407.0,470.0,41.0
37367,2023-04-06 23:00:00,2024-07-17 00:00:00,3.1,40.44,0.0,0.0,715.0,395.0,558.0,40.0
