Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
42072,2023-10-20 00:00:00,2024-07-17 00:00:00,3.1,24.24,9.0,0.0,823.0,248.0,57.0,44.0
42073,2023-10-20 01:00:00,2024-07-17 00:00:00,3.1,42.66,44.0,0.0,847.0,32.0,70.0,49.0
42074,2023-10-20 02:00:00,2024-07-17 00:00:00,3.1,48.66,60.0,0.0,860.0,0.0,77.0,50.0
42075,2023-10-20 03:00:00,2024-07-17 00:00:00,3.1,60.71,73.0,0.0,723.0,0.0,81.0,51.0
42076,2023-10-20 04:00:00,2024-07-17 00:00:00,3.1,109.21,184.0,0.0,595.0,0.0,79.0,55.0
42077,2023-10-20 05:00:00,2024-07-17 00:00:00,3.1,130.07,252.0,0.0,559.0,0.0,94.0,55.0
42078,2023-10-20 06:00:00,2024-07-17 00:00:00,3.1,154.3,274.0,0.0,436.0,0.0,97.0,55.0
42079,2023-10-20 07:00:00,2024-07-17 00:00:00,3.1,168.32,278.0,0.0,377.0,0.0,89.0,55.0
42080,2023-10-20 08:00:00,2024-07-17 00:00:00,3.1,102.36,95.0,0.0,426.0,0.0,81.0,56.0
42081,2023-10-20 09:00:00,2024-07-17 00:00:00,3.1,65.71,0.0,0.0,362.0,0.0,72.0,56.0
42082,2023-10-20 10:00:00,2024-07-17 00:00:00,3.1,60.2,0.0,0.0,437.0,0.0,59.0,58.0
42083,2023-10-20 11:00:00,2024-07-17 00:00:00,3.1,61.08,0.0,0.0,423.0,0.0,65.0,58.0
42084,2023-10-20 12:00:00,2024-07-17 00:00:00,3.1,56.12,0.0,0.0,449.0,0.0,78.0,57.0
42085,2023-10-20 13:00:00,2024-07-17 00:00:00,3.1,44.23,0.0,0.0,537.0,0.0,99.0,53.0
42086,2023-10-20 14:00:00,2024-07-17 00:00:00,3.1,33.67,0.0,0.0,727.0,0.0,125.0,53.0
42087,2023-10-20 15:00:00,2024-07-17 00:00:00,3.1,33.18,2.0,0.0,715.0,52.0,135.0,54.0
42088,2023-10-20 16:00:00,2024-07-17 00:00:00,3.1,34.59,10.0,0.0,495.0,264.0,119.0,50.0
42089,2023-10-20 17:00:00,2024-07-17 00:00:00,3.1,48.33,55.0,0.0,472.0,351.0,88.0,50.0
42090,2023-10-20 18:00:00,2024-07-17 00:00:00,3.1,50.56,61.0,0.0,483.0,341.0,49.0,47.0
42091,2023-10-20 19:00:00,2024-07-17 00:00:00,3.1,79.94,153.0,0.0,475.0,323.0,42.0,46.0
42092,2023-10-20 20:00:00,2024-07-17 00:00:00,3.1,84.16,177.0,0.0,499.0,317.0,36.0,43.0
42093,2023-10-20 21:00:00,2024-07-17 00:00:00,3.1,87.85,184.0,0.0,489.0,329.0,17.0,44.0
42094,2023-10-20 22:00:00,2024-07-17 00:00:00,3.1,84.54,185.0,0.0,528.0,350.0,2.0,44.0
42095,2023-10-20 23:00:00,2024-07-17 00:00:00,3.1,84.11,188.0,0.0,562.0,328.0,0.0,43.0
