UTC time,nat_gas,oil,hydro,solar,wind,other
2023-02-06 00:00:00,234.0,0.0,788.0,121.0,168.0,54.0
2023-02-06 01:00:00,302.0,0.0,861.0,28.0,176.0,57.0
2023-02-06 02:00:00,303.0,0.0,932.0,0.0,284.0,58.0
2023-02-06 03:00:00,304.0,0.0,974.0,0.0,288.0,55.0
2023-02-06 04:00:00,305.0,0.0,1018.0,0.0,260.0,56.0
2023-02-06 05:00:00,304.0,0.0,1006.0,0.0,265.0,56.0
2023-02-06 06:00:00,300.0,0.0,879.0,0.0,430.0,53.0
2023-02-06 07:00:00,291.0,0.0,843.0,0.0,476.0,55.0
2023-02-06 08:00:00,285.0,0.0,766.0,0.0,509.0,59.0
2023-02-06 09:00:00,297.0,0.0,659.0,0.0,558.0,58.0
2023-02-06 10:00:00,267.0,0.0,636.0,0.0,563.0,59.0
2023-02-06 11:00:00,218.0,0.0,636.0,0.0,619.0,58.0
2023-02-06 12:00:00,272.0,0.0,635.0,0.0,607.0,56.0
2023-02-06 13:00:00,307.0,0.0,667.0,0.0,606.0,56.0
2023-02-06 14:00:00,306.0,0.0,782.0,0.0,589.0,57.0
2023-02-06 15:00:00,308.0,0.0,785.0,0.0,589.0,55.0
2023-02-06 16:00:00,309.0,0.0,775.0,16.0,606.0,57.0
2023-02-06 17:00:00,290.0,0.0,774.0,115.0,599.0,54.0
2023-02-06 18:00:00,285.0,0.0,697.0,187.0,596.0,56.0
2023-02-06 19:00:00,297.0,0.0,559.0,223.0,583.0,55.0
2023-02-06 20:00:00,294.0,0.0,561.0,212.0,562.0,55.0
2023-02-06 21:00:00,214.0,0.0,555.0,208.0,537.0,54.0
2023-02-06 22:00:00,197.0,0.0,546.0,217.0,536.0,54.0
2023-02-06 23:00:00,198.0,0.0,565.0,228.0,520.0,53.0
