Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
37584,2023-04-16 00:00:00,2024-07-17 00:00:00,3.1,528.13,1479.0,29.0,59.0,422.0,88.0,117.0
37585,2023-04-16 01:00:00,2024-07-17 00:00:00,3.1,538.73,1470.0,51.0,60.0,426.0,55.0,92.0
37586,2023-04-16 02:00:00,2024-07-17 00:00:00,3.1,549.91,1467.0,91.0,60.0,423.0,7.0,85.0
37587,2023-04-16 03:00:00,2024-07-17 00:00:00,3.1,550.09,1470.0,129.0,60.0,422.0,0.0,81.0
37588,2023-04-16 04:00:00,2024-07-17 00:00:00,3.1,542.41,1450.0,141.0,59.0,424.0,0.0,98.0
37589,2023-04-16 05:00:00,2024-07-17 00:00:00,3.1,511.4,1177.0,94.0,59.0,422.0,0.0,112.0
37590,2023-04-16 06:00:00,2024-07-17 00:00:00,3.1,469.02,936.0,93.0,60.0,417.0,0.0,136.0
37591,2023-04-16 07:00:00,2024-07-17 00:00:00,3.1,427.47,810.0,90.0,60.0,412.0,0.0,203.0
37592,2023-04-16 08:00:00,2024-07-17 00:00:00,3.1,414.96,812.0,91.0,61.0,417.0,0.0,247.0
37593,2023-04-16 09:00:00,2024-07-17 00:00:00,3.1,398.17,819.0,91.0,60.0,416.0,0.0,323.0
37594,2023-04-16 10:00:00,2024-07-17 00:00:00,3.1,380.38,816.0,90.0,61.0,417.0,0.0,399.0
37595,2023-04-16 11:00:00,2024-07-17 00:00:00,3.1,382.06,818.0,91.0,59.0,415.0,0.0,395.0
37596,2023-04-16 12:00:00,2024-07-17 00:00:00,3.1,387.56,817.0,90.0,62.0,418.0,0.0,366.0
37597,2023-04-16 13:00:00,2024-07-17 00:00:00,3.1,387.98,816.0,91.0,60.0,414.0,1.0,366.0
37598,2023-04-16 14:00:00,2024-07-17 00:00:00,3.1,382.5,815.0,91.0,59.0,420.0,31.0,354.0
37599,2023-04-16 15:00:00,2024-07-17 00:00:00,3.1,385.73,808.0,53.0,60.0,419.0,75.0,291.0
37600,2023-04-16 16:00:00,2024-07-17 00:00:00,3.1,407.7,808.0,43.0,59.0,418.0,88.0,188.0
37601,2023-04-16 17:00:00,2024-07-17 00:00:00,3.1,406.61,811.0,64.0,59.0,424.0,86.0,189.0
37602,2023-04-16 18:00:00,2024-07-17 00:00:00,3.1,387.6,807.0,90.0,58.0,418.0,90.0,266.0
37603,2023-04-16 19:00:00,2024-07-17 00:00:00,3.1,397.7,809.0,89.0,58.0,416.0,90.0,226.0
37604,2023-04-16 20:00:00,2024-07-17 00:00:00,3.1,403.74,809.0,26.0,59.0,417.0,91.0,204.0
37605,2023-04-16 21:00:00,2024-07-17 00:00:00,3.1,416.65,810.0,18.0,58.0,368.0,88.0,208.0
37606,2023-04-16 22:00:00,2024-07-17 00:00:00,3.1,422.96,809.0,19.0,57.0,369.0,87.0,184.0
37607,2023-04-16 23:00:00,2024-07-17 00:00:00,3.1,419.25,811.0,20.0,57.0,410.0,84.0,161.0
