Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
42576,2023-11-10 00:00:00,2024-07-17 00:00:00,3.1,618.05,1497.0,45.0,57.0,342.0,3.0,154.0
42577,2023-11-10 01:00:00,2024-07-17 00:00:00,3.1,604.11,1499.0,148.0,58.0,336.0,0.0,193.0
42578,2023-11-10 02:00:00,2024-07-17 00:00:00,3.1,604.75,1498.0,186.0,59.0,337.0,0.0,182.0
42579,2023-11-10 03:00:00,2024-07-17 00:00:00,3.1,579.61,1505.0,181.0,60.0,342.0,0.0,281.0
42580,2023-11-10 04:00:00,2024-07-17 00:00:00,3.1,563.53,1508.0,154.0,61.0,339.0,0.0,358.0
42581,2023-11-10 05:00:00,2024-07-17 00:00:00,3.1,541.84,1507.0,95.0,60.0,342.0,0.0,459.0
42582,2023-11-10 06:00:00,2024-07-17 00:00:00,3.1,541.3,1502.0,91.0,59.0,340.0,0.0,461.0
42583,2023-11-10 07:00:00,2024-07-17 00:00:00,3.1,549.4,1511.0,91.0,62.0,333.0,0.0,436.0
42584,2023-11-10 08:00:00,2024-07-17 00:00:00,3.1,553.48,1504.0,90.0,60.0,332.0,0.0,415.0
42585,2023-11-10 09:00:00,2024-07-17 00:00:00,3.1,550.61,1507.0,64.0,59.0,331.0,0.0,433.0
42586,2023-11-10 10:00:00,2024-07-17 00:00:00,3.1,552.86,1506.0,42.0,58.0,333.0,0.0,423.0
42587,2023-11-10 11:00:00,2024-07-17 00:00:00,3.1,553.26,1507.0,40.0,58.0,334.0,0.0,421.0
42588,2023-11-10 12:00:00,2024-07-17 00:00:00,3.1,554.9,1513.0,42.0,61.0,331.0,0.0,420.0
42589,2023-11-10 13:00:00,2024-07-17 00:00:00,3.1,563.53,1503.0,43.0,59.0,333.0,0.0,376.0
42590,2023-11-10 14:00:00,2024-07-17 00:00:00,3.1,575.36,1506.0,48.0,59.0,332.0,0.0,329.0
42591,2023-11-10 15:00:00,2024-07-17 00:00:00,3.1,574.09,1507.0,89.0,60.0,342.0,3.0,316.0
42592,2023-11-10 16:00:00,2024-07-17 00:00:00,3.1,571.44,1502.0,77.0,58.0,338.0,34.0,301.0
42593,2023-11-10 17:00:00,2024-07-17 00:00:00,3.1,565.13,1505.0,80.0,59.0,340.0,59.0,303.0
42594,2023-11-10 18:00:00,2024-07-17 00:00:00,3.1,554.73,1492.0,53.0,60.0,340.0,60.0,344.0
42595,2023-11-10 19:00:00,2024-07-17 00:00:00,3.1,568.97,1493.0,42.0,59.0,323.0,52.0,310.0
42596,2023-11-10 20:00:00,2024-07-17 00:00:00,3.1,572.56,1509.0,44.0,56.0,340.0,49.0,288.0
42597,2023-11-10 21:00:00,2024-07-17 00:00:00,3.1,564.32,1504.0,25.0,57.0,339.0,26.0,345.0
42598,2023-11-10 22:00:00,2024-07-17 00:00:00,3.1,558.4,1506.0,40.0,59.0,339.0,22.0,373.0
42599,2023-11-10 23:00:00,2024-07-17 00:00:00,3.1,569.24,1502.0,34.0,59.0,340.0,11.0,336.0
