Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
36480,2023-03-01 00:00:00,2024-07-17 00:00:00,3.1,502.14,1541.0,137.0,59.0,451.0,3.0,290.0
36481,2023-03-01 01:00:00,2024-07-17 00:00:00,3.1,530.48,1540.0,137.0,59.0,449.0,0.0,162.0
36482,2023-03-01 02:00:00,2024-07-17 00:00:00,3.1,538.95,1538.0,138.0,59.0,455.0,0.0,118.0
36483,2023-03-01 03:00:00,2024-07-17 00:00:00,3.1,530.07,1570.0,139.0,60.0,459.0,0.0,166.0
36484,2023-03-01 04:00:00,2024-07-17 00:00:00,3.1,536.27,1567.0,140.0,59.0,461.0,0.0,135.0
36485,2023-03-01 05:00:00,2024-07-17 00:00:00,3.1,543.2,1572.0,149.0,59.0,444.0,0.0,121.0
36486,2023-03-01 06:00:00,2024-07-17 00:00:00,3.1,533.43,1556.0,139.0,60.0,447.0,0.0,157.0
36487,2023-03-01 07:00:00,2024-07-17 00:00:00,3.1,538.81,1558.0,139.0,61.0,450.0,0.0,131.0
36488,2023-03-01 08:00:00,2024-07-17 00:00:00,3.1,542.88,1510.0,139.0,62.0,442.0,0.0,102.0
36489,2023-03-01 09:00:00,2024-07-17 00:00:00,3.1,551.41,1510.0,138.0,60.0,435.0,0.0,75.0
36490,2023-03-01 10:00:00,2024-07-17 00:00:00,3.1,557.35,1509.0,138.0,60.0,430.0,0.0,56.0
36491,2023-03-01 11:00:00,2024-07-17 00:00:00,3.1,559.88,1517.0,174.0,59.0,430.0,0.0,37.0
36492,2023-03-01 12:00:00,2024-07-17 00:00:00,3.1,557.56,1511.0,192.0,59.0,432.0,0.0,36.0
36493,2023-03-01 13:00:00,2024-07-17 00:00:00,3.1,554.26,1511.0,192.0,60.0,441.0,0.0,40.0
36494,2023-03-01 14:00:00,2024-07-17 00:00:00,3.1,563.15,1510.0,146.0,60.0,436.0,0.0,25.0
36495,2023-03-01 15:00:00,2024-07-17 00:00:00,3.1,556.0,1513.0,186.0,59.0,438.0,0.0,39.0
36496,2023-03-01 16:00:00,2024-07-17 00:00:00,3.1,553.31,1510.0,186.0,58.0,432.0,2.0,53.0
36497,2023-03-01 17:00:00,2024-07-17 00:00:00,3.1,558.46,1513.0,156.0,60.0,421.0,5.0,51.0
36498,2023-03-01 18:00:00,2024-07-17 00:00:00,3.1,561.01,1498.0,136.0,58.0,418.0,10.0,41.0
36499,2023-03-01 19:00:00,2024-07-17 00:00:00,3.1,558.24,1486.0,152.0,58.0,419.0,9.0,42.0
36500,2023-03-01 20:00:00,2024-07-17 00:00:00,3.1,559.28,1482.0,138.0,59.0,414.0,10.0,45.0
36501,2023-03-01 21:00:00,2024-07-17 00:00:00,3.1,558.85,1479.0,31.0,58.0,425.0,10.0,71.0
36502,2023-03-01 22:00:00,2024-07-17 00:00:00,3.1,560.3,1481.0,43.0,59.0,418.0,9.0,70.0
36503,2023-03-01 23:00:00,2024-07-17 00:00:00,3.1,566.48,1481.0,41.0,59.0,418.0,9.0,48.0
