,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
0,2023-08-30 00:00:00,2023-09-02 22:35:24,3.0,380.37,760.0,20.0,45.0,362.0,78.0,321.0
1,2023-08-30 01:00:00,2023-09-02 22:35:24,3.0,348.46,762.0,59.0,45.0,361.0,46.0,504.0
2,2023-08-30 02:00:00,2023-09-02 22:35:24,3.0,337.81,761.0,59.0,46.0,359.0,7.0,600.0
3,2023-08-30 03:00:00,2023-09-02 22:35:24,3.0,342.55,760.0,66.0,46.0,358.0,0.0,582.0
4,2023-08-30 04:00:00,2023-09-02 22:35:24,3.0,328.84,766.0,19.0,48.0,358.0,0.0,660.0
5,2023-08-30 05:00:00,2023-09-02 22:35:24,3.0,324.48,768.0,17.0,51.0,361.0,0.0,685.0
6,2023-08-30 06:00:00,2023-09-02 22:35:24,3.0,331.84,767.0,26.0,51.0,356.0,0.0,648.0
7,2023-08-30 07:00:00,2023-09-02 22:35:24,3.0,362.17,766.0,19.0,51.0,360.0,0.0,488.0
8,2023-08-30 08:00:00,2023-09-02 22:35:24,3.0,371.47,765.0,19.0,53.0,356.0,0.0,449.0
9,2023-08-30 09:00:00,2023-09-02 22:35:24,3.0,366.43,768.0,19.0,55.0,361.0,0.0,470.0
10,2023-08-30 10:00:00,2023-09-02 22:35:24,3.0,351.5,767.0,18.0,56.0,359.0,0.0,542.0
11,2023-08-30 11:00:00,2023-09-02 22:35:24,3.0,341.7,772.0,17.0,56.0,360.0,0.0,597.0
12,2023-08-30 12:00:00,2023-09-02 22:35:24,3.0,330.79,768.0,15.0,56.0,365.0,0.0,646.0
13,2023-08-30 13:00:00,2023-09-02 22:35:24,3.0,329.84,771.0,21.0,56.0,361.0,1.0,659.0
14,2023-08-30 14:00:00,2023-09-02 22:35:24,3.0,331.71,771.0,17.0,56.0,358.0,24.0,628.0
15,2023-08-30 15:00:00,2023-09-02 22:35:24,3.0,327.62,771.0,18.0,55.0,363.0,69.0,601.0
16,2023-08-30 16:00:00,2023-09-02 22:35:24,3.0,348.16,770.0,16.0,55.0,360.0,90.0,471.0
17,2023-08-30 17:00:00,2023-09-02 22:35:24,3.0,314.41,772.0,18.0,54.0,361.0,91.0,661.0
18,2023-08-30 18:00:00,2023-09-02 22:35:24,3.0,313.31,771.0,17.0,53.0,354.0,90.0,674.0
19,2023-08-30 19:00:00,2023-09-02 22:35:24,3.0,321.16,771.0,18.0,52.0,364.0,88.0,618.0
20,2023-08-30 20:00:00,2023-09-02 22:35:24,3.0,338.2,769.0,18.0,51.0,356.0,85.0,530.0
21,2023-08-30 21:00:00,2023-09-02 22:35:24,3.0,348.58,763.0,20.0,50.0,361.0,77.0,472.0
22,2023-08-30 22:00:00,2023-09-02 22:35:24,3.0,377.84,761.0,25.0,51.0,359.0,49.0,365.0
23,2023-08-30 23:00:00,2023-09-02 22:35:24,3.0,381.61,768.0,25.0,51.0,361.0,41.0,362.0
