Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
39144,2023-06-20 00:00:00,2024-07-17 00:00:00,3.1,340.7,210.0,99.0
39145,2023-06-20 01:00:00,2024-07-17 00:00:00,3.1,326.4,183.0,99.0
39146,2023-06-20 02:00:00,2024-07-17 00:00:00,3.1,329.76,187.0,98.0
39147,2023-06-20 03:00:00,2024-07-17 00:00:00,3.1,324.05,179.0,99.0
39148,2023-06-20 04:00:00,2024-07-17 00:00:00,3.1,323.93,177.0,98.0
39149,2023-06-20 05:00:00,2024-07-17 00:00:00,3.1,342.68,212.0,98.0
39150,2023-06-20 06:00:00,2024-07-17 00:00:00,3.1,339.78,206.0,98.0
39151,2023-06-20 07:00:00,2024-07-17 00:00:00,3.1,321.48,173.0,98.0
39152,2023-06-20 08:00:00,2024-07-17 00:00:00,3.1,318.32,168.0,98.0
39153,2023-06-20 09:00:00,2024-07-17 00:00:00,3.1,317.02,166.0,98.0
39154,2023-06-20 10:00:00,2024-07-17 00:00:00,3.1,317.21,168.0,99.0
39155,2023-06-20 11:00:00,2024-07-17 00:00:00,3.1,318.32,168.0,98.0
39156,2023-06-20 12:00:00,2024-07-17 00:00:00,3.1,317.21,168.0,99.0
39157,2023-06-20 13:00:00,2024-07-17 00:00:00,3.1,332.52,192.0,98.0
39158,2023-06-20 14:00:00,2024-07-17 00:00:00,3.1,346.39,220.0,98.0
39159,2023-06-20 15:00:00,2024-07-17 00:00:00,3.1,342.21,211.0,98.0
39160,2023-06-20 16:00:00,2024-07-17 00:00:00,3.1,342.68,212.0,98.0
39161,2023-06-20 17:00:00,2024-07-17 00:00:00,3.1,342.21,211.0,98.0
39162,2023-06-20 18:00:00,2024-07-17 00:00:00,3.1,342.21,211.0,98.0
39163,2023-06-20 19:00:00,2024-07-17 00:00:00,3.1,341.73,210.0,98.0
39164,2023-06-20 20:00:00,2024-07-17 00:00:00,3.1,341.73,210.0,98.0
39165,2023-06-20 21:00:00,2024-07-17 00:00:00,3.1,341.24,209.0,98.0
39166,2023-06-20 22:00:00,2024-07-17 00:00:00,3.1,341.24,209.0,98.0
39167,2023-06-20 23:00:00,2024-07-17 00:00:00,3.1,340.76,208.0,98.0
