Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
43008,2023-11-28 00:00:00,2024-07-17 00:00:00,3.1,469.5,239.0,11.0
43009,2023-11-28 01:00:00,2024-07-17 00:00:00,3.1,475.64,346.0,11.0
43010,2023-11-28 02:00:00,2024-07-17 00:00:00,3.1,476.62,372.0,11.0
43011,2023-11-28 03:00:00,2024-07-17 00:00:00,3.1,475.27,337.0,11.0
43012,2023-11-28 04:00:00,2024-07-17 00:00:00,3.1,475.96,354.0,11.0
43013,2023-11-28 05:00:00,2024-07-17 00:00:00,3.1,476.65,373.0,11.0
43014,2023-11-28 06:00:00,2024-07-17 00:00:00,3.1,476.62,372.0,11.0
43015,2023-11-28 07:00:00,2024-07-17 00:00:00,3.1,475.4,340.0,11.0
43016,2023-11-28 08:00:00,2024-07-17 00:00:00,3.1,473.57,301.0,11.0
43017,2023-11-28 09:00:00,2024-07-17 00:00:00,3.1,472.86,288.0,11.0
43018,2023-11-28 10:00:00,2024-07-17 00:00:00,3.1,472.8,287.0,11.0
43019,2023-11-28 11:00:00,2024-07-17 00:00:00,3.1,472.8,287.0,11.0
43020,2023-11-28 12:00:00,2024-07-17 00:00:00,3.1,472.74,286.0,11.0
43021,2023-11-28 13:00:00,2024-07-17 00:00:00,3.1,472.86,288.0,11.0
43022,2023-11-28 14:00:00,2024-07-17 00:00:00,3.1,472.86,288.0,11.0
43023,2023-11-28 15:00:00,2024-07-17 00:00:00,3.1,472.74,286.0,11.0
43024,2023-11-28 16:00:00,2024-07-17 00:00:00,3.1,472.62,284.0,11.0
43025,2023-11-28 17:00:00,2024-07-17 00:00:00,3.1,471.95,273.0,11.0
43026,2023-11-28 18:00:00,2024-07-17 00:00:00,3.1,488.38,286.0,1.0
43027,2023-11-28 19:00:00,2024-07-17 00:00:00,3.1,488.26,267.0,1.0
43028,2023-11-28 20:00:00,2024-07-17 00:00:00,3.1,486.0,231.0,2.0
43029,2023-11-28 21:00:00,2024-07-17 00:00:00,3.1,468.91,232.0,11.0
43030,2023-11-28 22:00:00,2024-07-17 00:00:00,3.1,463.59,233.0,14.0
43031,2023-11-28 23:00:00,2024-07-17 00:00:00,3.1,469.16,235.0,11.0
