Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
35832,2023-02-02 00:00:00,2024-07-17 00:00:00,3.1,268.55,180.0,68.0
35833,2023-02-02 01:00:00,2024-07-17 00:00:00,3.1,269.76,183.0,68.0
35834,2023-02-02 02:00:00,2024-07-17 00:00:00,3.1,277.16,203.0,68.0
35835,2023-02-02 03:00:00,2024-07-17 00:00:00,3.1,279.17,209.0,68.0
35836,2023-02-02 04:00:00,2024-07-17 00:00:00,3.1,273.23,192.0,68.0
35837,2023-02-02 05:00:00,2024-07-17 00:00:00,3.1,274.7,196.0,68.0
35838,2023-02-02 06:00:00,2024-07-17 00:00:00,3.1,275.41,198.0,68.0
35839,2023-02-02 07:00:00,2024-07-17 00:00:00,3.1,271.33,187.0,68.0
35840,2023-02-02 08:00:00,2024-07-17 00:00:00,3.1,266.46,175.0,68.0
35841,2023-02-02 09:00:00,2024-07-17 00:00:00,3.1,265.17,172.0,68.0
35842,2023-02-02 10:00:00,2024-07-17 00:00:00,3.1,264.73,171.0,68.0
35843,2023-02-02 11:00:00,2024-07-17 00:00:00,3.1,264.73,171.0,68.0
35844,2023-02-02 12:00:00,2024-07-17 00:00:00,3.1,265.17,172.0,68.0
35845,2023-02-02 13:00:00,2024-07-17 00:00:00,3.1,266.89,176.0,68.0
35846,2023-02-02 14:00:00,2024-07-17 00:00:00,3.1,273.97,194.0,68.0
35847,2023-02-02 15:00:00,2024-07-17 00:00:00,3.1,281.9,208.0,65.0
35848,2023-02-02 16:00:00,2024-07-17 00:00:00,3.1,273.41,184.0,65.0
35849,2023-02-02 17:00:00,2024-07-17 00:00:00,3.1,267.66,170.0,65.0
35850,2023-02-02 18:00:00,2024-07-17 00:00:00,3.1,267.66,170.0,65.0
35851,2023-02-02 19:00:00,2024-07-17 00:00:00,3.1,267.66,170.0,65.0
35852,2023-02-02 20:00:00,2024-07-17 00:00:00,3.1,267.66,170.0,65.0
35853,2023-02-02 21:00:00,2024-07-17 00:00:00,3.1,267.66,170.0,65.0
35854,2023-02-02 22:00:00,2024-07-17 00:00:00,3.1,268.09,171.0,65.0
35855,2023-02-02 23:00:00,2024-07-17 00:00:00,3.1,267.66,170.0,65.0
