Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
38952,2023-06-12 00:00:00,2024-07-17 00:00:00,3.1,234.19,169.0,98.0
38953,2023-06-12 01:00:00,2024-07-17 00:00:00,3.1,231.6,164.0,98.0
38954,2023-06-12 02:00:00,2024-07-17 00:00:00,3.1,237.66,176.0,98.0
38955,2023-06-12 03:00:00,2024-07-17 00:00:00,3.1,253.03,212.0,98.0
38956,2023-06-12 04:00:00,2024-07-17 00:00:00,3.1,257.14,221.0,97.0
38957,2023-06-12 05:00:00,2024-07-17 00:00:00,3.1,257.04,223.0,98.0
38958,2023-06-12 06:00:00,2024-07-17 00:00:00,3.1,256.06,218.0,97.0
38959,2023-06-12 07:00:00,2024-07-17 00:00:00,3.1,245.82,194.0,98.0
38960,2023-06-12 08:00:00,2024-07-17 00:00:00,3.1,245.4,193.0,98.0
38961,2023-06-12 09:00:00,2024-07-17 00:00:00,3.1,240.5,182.0,98.0
38962,2023-06-12 10:00:00,2024-07-17 00:00:00,3.1,242.73,185.0,97.0
38963,2023-06-12 11:00:00,2024-07-17 00:00:00,3.1,242.32,186.0,98.0
38964,2023-06-12 12:00:00,2024-07-17 00:00:00,3.1,242.77,187.0,98.0
38965,2023-06-12 13:00:00,2024-07-17 00:00:00,3.1,250.72,206.0,98.0
38966,2023-06-12 14:00:00,2024-07-17 00:00:00,3.1,256.69,222.0,98.0
38967,2023-06-12 15:00:00,2024-07-17 00:00:00,3.1,250.72,206.0,98.0
38968,2023-06-12 16:00:00,2024-07-17 00:00:00,3.1,250.33,205.0,98.0
38969,2023-06-12 17:00:00,2024-07-17 00:00:00,3.1,254.38,220.0,100.0
38970,2023-06-12 18:00:00,2024-07-17 00:00:00,3.1,246.67,202.0,101.0
38971,2023-06-12 19:00:00,2024-07-17 00:00:00,3.1,260.45,233.0,98.0
38972,2023-06-12 20:00:00,2024-07-17 00:00:00,3.1,240.5,182.0,98.0
38973,2023-06-12 21:00:00,2024-07-17 00:00:00,3.1,240.04,181.0,98.0
38974,2023-06-12 22:00:00,2024-07-17 00:00:00,3.1,235.2,171.0,98.0
38975,2023-06-12 23:00:00,2024-07-17 00:00:00,3.1,235.2,171.0,98.0
