Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
40704,2023-08-24 00:00:00,2024-07-17 00:00:00,3.1,393.35,321.0,84.0
40705,2023-08-24 01:00:00,2024-07-17 00:00:00,3.1,386.99,296.0,84.0
40706,2023-08-24 02:00:00,2024-07-17 00:00:00,3.1,383.84,322.0,95.0
40707,2023-08-24 03:00:00,2024-07-17 00:00:00,3.1,374.87,320.0,105.0
40708,2023-08-24 04:00:00,2024-07-17 00:00:00,3.1,368.82,313.0,110.0
40709,2023-08-24 05:00:00,2024-07-17 00:00:00,3.1,358.56,280.0,110.0
40710,2023-08-24 06:00:00,2024-07-17 00:00:00,3.1,366.06,276.0,100.0
40711,2023-08-24 07:00:00,2024-07-17 00:00:00,3.1,370.51,261.0,90.0
40712,2023-08-24 08:00:00,2024-07-17 00:00:00,3.1,356.01,223.0,90.0
40713,2023-08-24 09:00:00,2024-07-17 00:00:00,3.1,346.99,201.0,89.0
40714,2023-08-24 10:00:00,2024-07-17 00:00:00,3.1,359.52,198.0,77.0
40715,2023-08-24 11:00:00,2024-07-17 00:00:00,3.1,370.91,201.0,69.0
40716,2023-08-24 12:00:00,2024-07-17 00:00:00,3.1,389.66,215.0,59.0
40717,2023-08-24 13:00:00,2024-07-17 00:00:00,3.1,394.49,225.0,58.0
40718,2023-08-24 14:00:00,2024-07-17 00:00:00,3.1,397.12,233.0,58.0
40719,2023-08-24 15:00:00,2024-07-17 00:00:00,3.1,394.16,224.0,58.0
40720,2023-08-24 16:00:00,2024-07-17 00:00:00,3.1,388.01,207.0,58.0
40721,2023-08-24 17:00:00,2024-07-17 00:00:00,3.1,388.01,207.0,58.0
40722,2023-08-24 18:00:00,2024-07-17 00:00:00,3.1,385.86,205.0,59.0
40723,2023-08-24 19:00:00,2024-07-17 00:00:00,3.1,379.2,218.0,68.0
40724,2023-08-24 20:00:00,2024-07-17 00:00:00,3.1,372.72,223.0,75.0
40725,2023-08-24 21:00:00,2024-07-17 00:00:00,3.1,362.11,230.0,87.0
40726,2023-08-24 22:00:00,2024-07-17 00:00:00,3.1,348.74,223.0,97.0
40727,2023-08-24 23:00:00,2024-07-17 00:00:00,3.1,347.88,237.0,104.0
