Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
36048,2023-02-11 00:00:00,2024-07-17 00:00:00,3.1,413.4,183.0,36.0
36049,2023-02-11 01:00:00,2024-07-17 00:00:00,3.1,424.72,221.0,36.0
36050,2023-02-11 02:00:00,2024-07-17 00:00:00,3.1,424.47,220.0,36.0
36051,2023-02-11 03:00:00,2024-07-17 00:00:00,3.1,429.0,239.0,36.0
36052,2023-02-11 04:00:00,2024-07-17 00:00:00,3.1,429.0,239.0,36.0
36053,2023-02-11 05:00:00,2024-07-17 00:00:00,3.1,429.0,239.0,36.0
36054,2023-02-11 06:00:00,2024-07-17 00:00:00,3.1,429.0,239.0,36.0
36055,2023-02-11 07:00:00,2024-07-17 00:00:00,3.1,429.65,242.0,36.0
36056,2023-02-11 08:00:00,2024-07-17 00:00:00,3.1,428.77,238.0,36.0
36057,2023-02-11 09:00:00,2024-07-17 00:00:00,3.1,425.23,223.0,36.0
36058,2023-02-11 10:00:00,2024-07-17 00:00:00,3.1,424.98,222.0,36.0
36059,2023-02-11 11:00:00,2024-07-17 00:00:00,3.1,420.96,207.0,36.0
36060,2023-02-11 12:00:00,2024-07-17 00:00:00,3.1,418.31,198.0,36.0
36061,2023-02-11 13:00:00,2024-07-17 00:00:00,3.1,422.04,205.0,35.0
36062,2023-02-11 14:00:00,2024-07-17 00:00:00,3.1,426.04,220.0,35.0
36063,2023-02-11 15:00:00,2024-07-17 00:00:00,3.1,426.78,223.0,35.0
36064,2023-02-11 16:00:00,2024-07-17 00:00:00,3.1,424.5,214.0,35.0
36065,2023-02-11 17:00:00,2024-07-17 00:00:00,3.1,416.86,188.0,35.0
36066,2023-02-11 18:00:00,2024-07-17 00:00:00,3.1,422.88,208.0,35.0
36067,2023-02-11 19:00:00,2024-07-17 00:00:00,3.1,414.77,187.0,36.0
36068,2023-02-11 20:00:00,2024-07-17 00:00:00,3.1,419.51,202.0,36.0
36069,2023-02-11 21:00:00,2024-07-17 00:00:00,3.1,426.45,228.0,36.0
36070,2023-02-11 22:00:00,2024-07-17 00:00:00,3.1,424.47,220.0,36.0
36071,2023-02-11 23:00:00,2024-07-17 00:00:00,3.1,414.09,185.0,36.0
