UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-08-31 00:00:00,27563.0,36331.0,10542.0,2327.0,1261.0,6491.0,809.0
2023-08-31 01:00:00,27476.0,35344.0,10544.0,1221.0,93.0,7375.0,802.0
2023-08-31 02:00:00,25801.0,33372.0,10544.0,620.0,1.0,10125.0,785.0
2023-08-31 03:00:00,21534.0,30099.0,10550.0,539.0,1.0,12825.0,779.0
2023-08-31 04:00:00,18250.0,27116.0,10558.0,510.0,1.0,14678.0,765.0
2023-08-31 05:00:00,16192.0,24415.0,10561.0,484.0,1.0,15243.0,762.0
2023-08-31 06:00:00,15260.0,21927.0,10568.0,480.0,1.0,15271.0,753.0
2023-08-31 07:00:00,14171.0,19508.0,10576.0,478.0,1.0,14556.0,740.0
2023-08-31 08:00:00,13668.0,18893.0,10581.0,478.0,1.0,14079.0,737.0
2023-08-31 09:00:00,13594.0,18280.0,10583.0,470.0,1.0,13843.0,738.0
2023-08-31 10:00:00,13674.0,20101.0,10588.0,469.0,1.0,13164.0,735.0
2023-08-31 11:00:00,14648.0,21625.0,10591.0,467.0,1.0,13102.0,735.0
2023-08-31 12:00:00,15484.0,21934.0,10597.0,405.0,63.0,13802.0,734.0
2023-08-31 13:00:00,15992.0,22773.0,10601.0,400.0,1152.0,13443.0,730.0
2023-08-31 14:00:00,16271.0,23883.0,10598.0,388.0,2763.0,11391.0,744.0
2023-08-31 15:00:00,17427.0,25667.0,10595.0,392.0,3178.0,10266.0,751.0
2023-08-31 16:00:00,18128.0,26838.0,10580.0,395.0,3157.0,10778.0,754.0
2023-08-31 17:00:00,19192.0,28031.0,10570.0,415.0,3125.0,11597.0,767.0
2023-08-31 18:00:00,20853.0,29270.0,10561.0,452.0,3195.0,11394.0,789.0
2023-08-31 19:00:00,21998.0,30023.0,10557.0,1283.0,3253.0,11177.0,768.0
2023-08-31 20:00:00,23389.0,30720.0,10560.0,1565.0,3220.0,10875.0,780.0
2023-08-31 21:00:00,23898.0,30852.0,10556.0,2480.0,3156.0,11242.0,862.0
2023-08-31 22:00:00,24286.0,31488.0,10561.0,2334.0,3110.0,12110.0,896.0
2023-08-31 23:00:00,24336.0,31778.0,10562.0,1914.0,2673.0,12682.0,810.0
