UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-04-27 00:00:00,16955.0,28150.0,9271.0,2047.0,865.0,7614.0,408.0
2023-04-27 01:00:00,16897.0,28089.0,9271.0,2319.0,122.0,8386.0,404.0
2023-04-27 02:00:00,16756.0,27408.0,9271.0,1970.0,2.0,10383.0,413.0
2023-04-27 03:00:00,16176.0,25933.0,9272.0,1451.0,1.0,10950.0,458.0
2023-04-27 04:00:00,14577.0,23010.0,9274.0,1297.0,1.0,12855.0,421.0
2023-04-27 05:00:00,12382.0,21086.0,9274.0,1297.0,1.0,14362.0,413.0
2023-04-27 06:00:00,11148.0,20374.0,9274.0,1306.0,2.0,14980.0,394.0
2023-04-27 07:00:00,10731.0,20018.0,9277.0,1304.0,2.0,15379.0,380.0
2023-04-27 08:00:00,10222.0,18625.0,9274.0,1303.0,1.0,16063.0,391.0
2023-04-27 09:00:00,10170.0,18667.0,9274.0,1280.0,2.0,16066.0,390.0
2023-04-27 10:00:00,10373.0,19608.0,9277.0,1298.0,1.0,16046.0,391.0
2023-04-27 11:00:00,11807.0,21291.0,9278.0,2067.0,2.0,16240.0,396.0
2023-04-27 12:00:00,13272.0,22730.0,9280.0,2296.0,103.0,16484.0,416.0
2023-04-27 13:00:00,14029.0,24236.0,9210.0,2135.0,580.0,15376.0,424.0
2023-04-27 14:00:00,15334.0,24892.0,9148.0,1830.0,1018.0,13031.0,437.0
2023-04-27 15:00:00,15867.0,25325.0,9141.0,1780.0,1253.0,12215.0,450.0
2023-04-27 16:00:00,16260.0,25471.0,9140.0,1419.0,1434.0,11674.0,453.0
2023-04-27 17:00:00,15946.0,24849.0,9138.0,1269.0,1581.0,12034.0,442.0
2023-04-27 18:00:00,16273.0,25362.0,9133.0,1268.0,1721.0,11969.0,437.0
2023-04-27 19:00:00,16395.0,25273.0,9126.0,1260.0,1886.0,12154.0,434.0
2023-04-27 20:00:00,16266.0,25270.0,9118.0,1240.0,1788.0,12717.0,433.0
2023-04-27 21:00:00,16207.0,25141.0,9117.0,1261.0,1605.0,12773.0,421.0
2023-04-27 22:00:00,16178.0,25632.0,9118.0,1265.0,1395.0,12776.0,407.0
2023-04-27 23:00:00,15886.0,25706.0,9117.0,1266.0,1212.0,12761.0,406.0
