Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
41040,2023-09-07 00:00:00,2024-07-17 00:00:00,3.1,382.38,3212.0,110.0,2845.0,14.0,116.0,0.0,74.0,305.0,339.0
41041,2023-09-07 01:00:00,2024-07-17 00:00:00,3.1,373.91,3059.0,110.0,2848.0,14.0,116.0,0.0,71.0,305.0,337.0
41042,2023-09-07 02:00:00,2024-07-17 00:00:00,3.1,372.88,3043.0,109.0,2849.0,11.0,115.0,0.0,74.0,304.0,337.0
41043,2023-09-07 03:00:00,2024-07-17 00:00:00,3.1,382.39,3240.0,421.0,2852.0,13.0,113.0,12.0,75.0,306.0,340.0
41044,2023-09-07 04:00:00,2024-07-17 00:00:00,3.1,385.64,3373.0,870.0,2853.0,11.0,134.0,38.0,83.0,308.0,359.0
41045,2023-09-07 05:00:00,2024-07-17 00:00:00,3.1,370.77,3391.0,922.0,2851.0,11.0,220.0,290.0,89.0,309.0,363.0
41046,2023-09-07 06:00:00,2024-07-17 00:00:00,3.1,351.06,3395.0,894.0,2849.0,11.0,144.0,864.0,68.0,308.0,358.0
41047,2023-09-07 07:00:00,2024-07-17 00:00:00,3.1,328.16,3326.0,840.0,2846.0,11.0,117.0,1437.0,49.0,303.0,353.0
41048,2023-09-07 08:00:00,2024-07-17 00:00:00,3.1,300.36,3022.0,870.0,2841.0,9.0,116.0,1842.0,40.0,304.0,343.0
41049,2023-09-07 09:00:00,2024-07-17 00:00:00,3.1,269.74,2659.0,351.0,2831.0,8.0,114.0,2085.0,39.0,283.0,340.0
41050,2023-09-07 10:00:00,2024-07-17 00:00:00,3.1,262.94,2637.0,108.0,2824.0,13.0,110.0,2188.0,32.0,283.0,338.0
41051,2023-09-07 11:00:00,2024-07-17 00:00:00,3.1,257.64,2538.0,107.0,2818.0,14.0,109.0,2168.0,31.0,289.0,334.0
41052,2023-09-07 12:00:00,2024-07-17 00:00:00,3.1,266.11,2605.0,108.0,2815.0,13.0,110.0,2019.0,41.0,290.0,337.0
41053,2023-09-07 13:00:00,2024-07-17 00:00:00,3.1,283.12,2728.0,109.0,2809.0,14.0,111.0,1728.0,46.0,290.0,339.0
41054,2023-09-07 14:00:00,2024-07-17 00:00:00,3.1,308.93,2894.0,108.0,2809.0,12.0,112.0,1281.0,48.0,291.0,337.0
41055,2023-09-07 15:00:00,2024-07-17 00:00:00,3.1,349.18,3208.0,414.0,2808.0,14.0,177.0,705.0,48.0,287.0,346.0
41056,2023-09-07 16:00:00,2024-07-17 00:00:00,3.1,379.38,3376.0,832.0,2807.0,14.0,198.0,197.0,55.0,294.0,356.0
41057,2023-09-07 17:00:00,2024-07-17 00:00:00,3.1,383.85,3413.0,866.0,2807.0,16.0,271.0,37.0,86.0,294.0,363.0
41058,2023-09-07 18:00:00,2024-07-17 00:00:00,3.1,383.02,3389.0,879.0,2813.0,15.0,250.0,9.0,122.0,295.0,364.0
41059,2023-09-07 19:00:00,2024-07-17 00:00:00,3.1,383.2,3340.0,876.0,2819.0,12.0,185.0,0.0,136.0,295.0,360.0
41060,2023-09-07 20:00:00,2024-07-17 00:00:00,3.1,382.21,3262.0,879.0,2823.0,14.0,121.0,0.0,132.0,294.0,343.0
41061,2023-09-07 21:00:00,2024-07-17 00:00:00,3.1,385.99,3292.0,577.0,2821.0,14.0,121.0,0.0,110.0,283.0,344.0
41062,2023-09-07 22:00:00,2024-07-17 00:00:00,3.1,381.5,3162.0,110.0,2827.0,13.0,111.0,0.0,89.0,279.0,338.0
41063,2023-09-07 23:00:00,2024-07-17 00:00:00,3.1,370.53,2958.0,110.0,2834.0,15.0,111.0,0.0,67.0,285.0,338.0
