Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
42840,2023-11-21 00:00:00,2024-07-17 00:00:00,3.1,428.79,3746.0,249.0,3464.0,13.0,139.0,0.0,65.0,235.0,333.0
42841,2023-11-21 01:00:00,2024-07-17 00:00:00,3.1,428.56,3744.0,249.0,3467.0,13.0,138.0,0.0,63.0,238.0,331.0
42842,2023-11-21 02:00:00,2024-07-17 00:00:00,3.1,428.45,3730.0,250.0,3470.0,12.0,139.0,0.0,48.0,237.0,331.0
42843,2023-11-21 03:00:00,2024-07-17 00:00:00,3.1,431.35,3775.0,252.0,3468.0,12.0,139.0,0.0,37.0,236.0,333.0
42844,2023-11-21 04:00:00,2024-07-17 00:00:00,3.1,436.81,3879.0,257.0,3466.0,12.0,140.0,0.0,34.0,227.0,338.0
42845,2023-11-21 05:00:00,2024-07-17 00:00:00,3.1,440.68,3939.0,472.0,3467.0,10.0,157.0,6.0,32.0,225.0,369.0
42846,2023-11-21 06:00:00,2024-07-17 00:00:00,3.1,431.83,3995.0,838.0,3469.0,9.0,442.0,23.0,30.0,225.0,381.0
42847,2023-11-21 07:00:00,2024-07-17 00:00:00,3.1,419.61,3899.0,1063.0,3468.0,7.0,563.0,148.0,25.0,225.0,382.0
42848,2023-11-21 08:00:00,2024-07-17 00:00:00,3.1,424.43,3953.0,1128.0,3467.0,7.0,400.0,266.0,26.0,224.0,385.0
42849,2023-11-21 09:00:00,2024-07-17 00:00:00,3.1,426.33,3943.0,1062.0,3469.0,9.0,257.0,337.0,26.0,228.0,376.0
42850,2023-11-21 10:00:00,2024-07-17 00:00:00,3.1,420.46,3770.0,1119.0,3467.0,9.0,156.0,413.0,33.0,229.0,372.0
42851,2023-11-21 11:00:00,2024-07-17 00:00:00,3.1,415.46,3720.0,1110.0,3467.0,7.0,152.0,476.0,42.0,227.0,367.0
42852,2023-11-21 12:00:00,2024-07-17 00:00:00,3.1,426.27,3918.0,1086.0,3466.0,7.0,150.0,386.0,60.0,228.0,364.0
42853,2023-11-21 13:00:00,2024-07-17 00:00:00,3.1,432.36,3995.0,1013.0,3466.0,5.0,229.0,200.0,75.0,231.0,367.0
42854,2023-11-21 14:00:00,2024-07-17 00:00:00,3.1,445.47,4171.0,1049.0,3466.0,6.0,236.0,51.0,80.0,231.0,380.0
42855,2023-11-21 15:00:00,2024-07-17 00:00:00,3.1,451.2,4274.0,1052.0,3466.0,7.0,239.0,13.0,76.0,229.0,383.0
42856,2023-11-21 16:00:00,2024-07-17 00:00:00,3.1,453.5,4332.0,1108.0,3467.0,13.0,247.0,0.0,88.0,231.0,392.0
42857,2023-11-21 17:00:00,2024-07-17 00:00:00,3.1,450.1,4309.0,1121.0,3466.0,13.0,308.0,0.0,84.0,239.0,392.0
42858,2023-11-21 18:00:00,2024-07-17 00:00:00,3.1,451.43,4259.0,1112.0,3467.0,13.0,235.0,0.0,79.0,239.0,388.0
42859,2023-11-21 19:00:00,2024-07-17 00:00:00,3.1,449.29,4199.0,839.0,3468.0,14.0,206.0,0.0,77.0,238.0,385.0
42860,2023-11-21 20:00:00,2024-07-17 00:00:00,3.1,444.64,4139.0,274.0,3470.0,14.0,186.0,0.0,89.0,223.0,380.0
42861,2023-11-21 21:00:00,2024-07-17 00:00:00,3.1,446.45,4182.0,256.0,3468.0,12.0,153.0,0.0,99.0,221.0,341.0
42862,2023-11-21 22:00:00,2024-07-17 00:00:00,3.1,450.45,4281.0,246.0,3473.0,12.0,152.0,0.0,95.0,220.0,335.0
42863,2023-11-21 23:00:00,2024-07-17 00:00:00,3.1,448.44,4261.0,282.0,3478.0,12.0,188.0,0.0,84.0,216.0,335.0
