UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-05-16 00:00:00,1833.0,103.0,2836.0,11.0,190.0,0.0,62.0,295.0,344.0
2023-05-16 01:00:00,1807.0,103.0,2836.0,12.0,190.0,0.0,49.0,295.0,341.0
2023-05-16 02:00:00,1739.0,103.0,2834.0,9.0,189.0,10.0,42.0,295.0,341.0
2023-05-16 03:00:00,1715.0,105.0,2836.0,11.0,213.0,25.0,47.0,294.0,343.0
2023-05-16 04:00:00,2129.0,115.0,2837.0,14.0,394.0,125.0,37.0,303.0,365.0
2023-05-16 05:00:00,2334.0,116.0,2838.0,14.0,573.0,334.0,36.0,306.0,367.0
2023-05-16 06:00:00,2299.0,115.0,2834.0,15.0,522.0,639.0,39.0,297.0,366.0
2023-05-16 07:00:00,2238.0,112.0,2829.0,14.0,428.0,855.0,40.0,297.0,356.0
2023-05-16 08:00:00,2037.0,107.0,2823.0,15.0,292.0,866.0,41.0,296.0,341.0
2023-05-16 09:00:00,2111.0,107.0,2818.0,17.0,209.0,684.0,47.0,297.0,343.0
2023-05-16 10:00:00,2048.0,107.0,2817.0,16.0,201.0,588.0,52.0,294.0,343.0
2023-05-16 11:00:00,2082.0,107.0,2815.0,16.0,183.0,427.0,73.0,298.0,343.0
2023-05-16 12:00:00,2076.0,107.0,2813.0,18.0,179.0,306.0,73.0,296.0,340.0
2023-05-16 13:00:00,2150.0,108.0,2817.0,19.0,179.0,239.0,73.0,304.0,343.0
2023-05-16 14:00:00,2180.0,112.0,2818.0,17.0,178.0,195.0,84.0,299.0,346.0
2023-05-16 15:00:00,2258.0,116.0,2819.0,12.0,193.0,158.0,102.0,307.0,353.0
2023-05-16 16:00:00,2402.0,119.0,2819.0,15.0,376.0,86.0,111.0,306.0,362.0
2023-05-16 17:00:00,2468.0,121.0,2818.0,16.0,616.0,34.0,108.0,299.0,369.0
2023-05-16 18:00:00,2520.0,118.0,2820.0,16.0,621.0,13.0,121.0,306.0,370.0
2023-05-16 19:00:00,2507.0,115.0,2823.0,14.0,615.0,5.0,135.0,298.0,367.0
2023-05-16 20:00:00,2460.0,106.0,2822.0,11.0,464.0,0.0,152.0,302.0,346.0
2023-05-16 21:00:00,2245.0,106.0,2823.0,11.0,307.0,0.0,167.0,304.0,344.0
2023-05-16 22:00:00,1957.0,104.0,2827.0,8.0,288.0,0.0,176.0,303.0,339.0
2023-05-16 23:00:00,1759.0,104.0,2831.0,9.0,199.0,0.0,176.0,294.0,339.0
