Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
38016,2023-05-20 00:00:00,2024-07-17 00:00:00,3.1,329.26,14111.0,3711.0,0.0,384.0,3147.0
38017,2023-05-20 01:00:00,2024-07-17 00:00:00,3.1,332.58,13760.0,3712.0,0.0,5.0,2975.0
38018,2023-05-20 02:00:00,2024-07-17 00:00:00,3.1,328.64,13270.0,3713.0,0.0,0.0,2725.0
38019,2023-05-20 03:00:00,2024-07-17 00:00:00,3.1,321.31,11910.0,3718.0,0.0,0.0,2423.0
38020,2023-05-20 04:00:00,2024-07-17 00:00:00,3.1,318.26,10412.0,3720.0,0.0,0.0,2513.0
38021,2023-05-20 05:00:00,2024-07-17 00:00:00,3.1,310.16,8743.0,3718.0,0.0,0.0,2379.0
38022,2023-05-20 06:00:00,2024-07-17 00:00:00,3.1,306.23,7796.0,3714.0,0.0,0.0,2382.0
38023,2023-05-20 07:00:00,2024-07-17 00:00:00,3.1,302.31,6976.0,3714.0,0.0,0.0,2386.0
38024,2023-05-20 08:00:00,2024-07-17 00:00:00,3.1,299.14,6399.0,3716.0,0.0,0.0,2386.0
38025,2023-05-20 09:00:00,2024-07-17 00:00:00,3.1,297.27,6076.0,3714.0,0.0,0.0,2384.0
38026,2023-05-20 10:00:00,2024-07-17 00:00:00,3.1,296.88,6012.0,3715.0,0.0,0.0,2385.0
38027,2023-05-20 11:00:00,2024-07-17 00:00:00,3.1,297.63,6129.0,3713.0,0.0,0.0,2385.0
38028,2023-05-20 12:00:00,2024-07-17 00:00:00,3.1,292.38,6685.0,3713.0,0.0,371.0,2389.0
38029,2023-05-20 13:00:00,2024-07-17 00:00:00,3.1,277.22,7809.0,3714.0,0.0,1457.0,2381.0
38030,2023-05-20 14:00:00,2024-07-17 00:00:00,3.1,260.93,8584.0,3713.0,0.0,2723.0,2366.0
38031,2023-05-20 15:00:00,2024-07-17 00:00:00,3.1,257.45,9468.0,3714.0,0.0,3612.0,2584.0
38032,2023-05-20 16:00:00,2024-07-17 00:00:00,3.1,264.84,10866.0,3711.0,0.0,3801.0,2730.0
38033,2023-05-20 17:00:00,2024-07-17 00:00:00,3.1,281.29,12417.0,3710.0,0.0,3496.0,3151.0
38034,2023-05-20 18:00:00,2024-07-17 00:00:00,3.1,290.38,13522.0,3705.0,0.0,3208.0,3270.0
38035,2023-05-20 19:00:00,2024-07-17 00:00:00,3.1,298.27,14257.0,3705.0,0.0,2685.0,3192.0
38036,2023-05-20 20:00:00,2024-07-17 00:00:00,3.1,302.69,14509.0,3706.0,0.0,2423.0,3226.0
38037,2023-05-20 21:00:00,2024-07-17 00:00:00,3.1,304.91,14525.0,3708.0,0.0,2199.0,3168.0
38038,2023-05-20 22:00:00,2024-07-17 00:00:00,3.1,307.36,14404.0,3706.0,0.0,1924.0,3094.0
38039,2023-05-20 23:00:00,2024-07-17 00:00:00,3.1,316.84,14430.0,3704.0,0.0,1220.0,3072.0
