Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
43440,2024-01-01 00:00:00,2024-07-17 00:00:00,3.1,325.79,7946.0,3786.0,0.0,0.0,3540.0
43441,2024-01-01 01:00:00,2024-07-17 00:00:00,3.1,321.28,7504.0,3790.0,0.0,0.0,3358.0
43442,2024-01-01 02:00:00,2024-07-17 00:00:00,3.1,318.63,6803.0,3792.0,0.0,0.0,3350.0
43443,2024-01-01 03:00:00,2024-07-17 00:00:00,3.1,310.47,6502.0,3790.0,0.0,0.0,2985.0
43444,2024-01-01 04:00:00,2024-07-17 00:00:00,3.1,307.28,6035.0,3790.0,0.0,0.0,2936.0
43445,2024-01-01 05:00:00,2024-07-17 00:00:00,3.1,307.19,5381.0,3789.0,0.0,0.0,3084.0
43446,2024-01-01 06:00:00,2024-07-17 00:00:00,3.1,301.34,4963.0,3787.0,0.0,0.0,2925.0
43447,2024-01-01 07:00:00,2024-07-17 00:00:00,3.1,300.23,4872.0,3788.0,0.0,0.0,2902.0
43448,2024-01-01 08:00:00,2024-07-17 00:00:00,3.1,297.91,4750.0,3790.0,0.0,0.0,2839.0
43449,2024-01-01 09:00:00,2024-07-17 00:00:00,3.1,296.34,4639.0,3789.0,0.0,0.0,2803.0
43450,2024-01-01 10:00:00,2024-07-17 00:00:00,3.1,298.24,4698.0,3789.0,0.0,0.0,2865.0
43451,2024-01-01 11:00:00,2024-07-17 00:00:00,3.1,301.29,5026.0,3789.0,0.0,0.0,2909.0
43452,2024-01-01 12:00:00,2024-07-17 00:00:00,3.1,306.62,5343.0,3790.0,0.0,0.0,3068.0
43453,2024-01-01 13:00:00,2024-07-17 00:00:00,3.1,308.2,5892.0,3790.0,0.0,108.0,3138.0
43454,2024-01-01 14:00:00,2024-07-17 00:00:00,3.1,282.85,5702.0,3791.0,0.0,1238.0,3168.0
43455,2024-01-01 15:00:00,2024-07-17 00:00:00,3.1,239.5,4815.0,3791.0,0.0,2692.0,2755.0
43456,2024-01-01 16:00:00,2024-07-17 00:00:00,3.1,216.5,4556.0,3789.0,0.0,3364.0,2369.0
43457,2024-01-01 17:00:00,2024-07-17 00:00:00,3.1,214.49,4213.0,3788.0,0.0,3420.0,2471.0
43458,2024-01-01 18:00:00,2024-07-17 00:00:00,3.1,218.89,4139.0,3789.0,0.0,3266.0,2580.0
43459,2024-01-01 19:00:00,2024-07-17 00:00:00,3.1,226.06,4274.0,3788.0,0.0,2996.0,2632.0
43460,2024-01-01 20:00:00,2024-07-17 00:00:00,3.1,234.37,4474.0,3787.0,0.0,2710.0,2689.0
43461,2024-01-01 21:00:00,2024-07-17 00:00:00,3.1,251.58,4747.0,3787.0,0.0,2159.0,2887.0
43462,2024-01-01 22:00:00,2024-07-17 00:00:00,3.1,283.88,5692.0,3786.0,0.0,1087.0,3068.0
43463,2024-01-01 23:00:00,2024-07-17 00:00:00,3.1,312.68,6965.0,3786.0,0.0,126.0,3141.0
