Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
35520,2023-02-05 00:00:00,2024-07-17 00:00:00,3.1,403.12,8283.0,3752.0,0.0,52.0,2582.0
35521,2023-02-05 01:00:00,2024-07-17 00:00:00,3.1,402.39,8178.0,3752.0,0.0,49.0,2573.0
35522,2023-02-05 02:00:00,2024-07-17 00:00:00,3.1,400.53,7770.0,3751.0,0.0,0.0,2545.0
35523,2023-02-05 03:00:00,2024-07-17 00:00:00,3.1,398.28,7283.0,3750.0,0.0,0.0,2587.0
35524,2023-02-05 04:00:00,2024-07-17 00:00:00,3.1,394.09,6824.0,3753.0,0.0,0.0,2548.0
35525,2023-02-05 05:00:00,2024-07-17 00:00:00,3.1,385.79,6300.0,3752.0,0.0,0.0,2374.0
35526,2023-02-05 06:00:00,2024-07-17 00:00:00,3.1,370.51,5837.0,3757.0,0.0,0.0,1971.0
35527,2023-02-05 07:00:00,2024-07-17 00:00:00,3.1,360.58,5278.0,3758.0,0.0,0.0,1847.0
35528,2023-02-05 08:00:00,2024-07-17 00:00:00,3.1,353.23,4921.0,3758.0,0.0,0.0,1757.0
35529,2023-02-05 09:00:00,2024-07-17 00:00:00,3.1,350.32,4736.0,3759.0,0.0,0.0,1745.0
35530,2023-02-05 10:00:00,2024-07-17 00:00:00,3.1,348.35,4703.0,3760.0,0.0,0.0,1702.0
35531,2023-02-05 11:00:00,2024-07-17 00:00:00,3.1,349.07,5003.0,3768.0,0.0,0.0,1610.0
35532,2023-02-05 12:00:00,2024-07-17 00:00:00,3.1,355.59,5407.0,3767.0,0.0,0.0,1648.0
35533,2023-02-05 13:00:00,2024-07-17 00:00:00,3.1,365.9,5956.0,3770.0,0.0,24.0,1804.0
35534,2023-02-05 14:00:00,2024-07-17 00:00:00,3.1,369.45,6744.0,3771.0,0.0,346.0,1958.0
35535,2023-02-05 15:00:00,2024-07-17 00:00:00,3.1,364.68,7432.0,3769.0,0.0,887.0,2032.0
35536,2023-02-05 16:00:00,2024-07-17 00:00:00,3.1,351.89,7557.0,3770.0,0.0,1562.0,2060.0
35537,2023-02-05 17:00:00,2024-07-17 00:00:00,3.1,335.08,7154.0,3772.0,0.0,2304.0,2134.0
35538,2023-02-05 18:00:00,2024-07-17 00:00:00,3.1,332.08,7151.0,3772.0,0.0,2585.0,2229.0
35539,2023-02-05 19:00:00,2024-07-17 00:00:00,3.1,339.1,7570.0,3769.0,0.0,2462.0,2257.0
35540,2023-02-05 20:00:00,2024-07-17 00:00:00,3.1,350.14,8023.0,3769.0,0.0,2147.0,2308.0
35541,2023-02-05 21:00:00,2024-07-17 00:00:00,3.1,352.52,8022.0,3767.0,0.0,1998.0,2286.0
35542,2023-02-05 22:00:00,2024-07-17 00:00:00,3.1,371.54,8335.0,3759.0,0.0,1270.0,2371.0
35543,2023-02-05 23:00:00,2024-07-17 00:00:00,3.1,397.87,9004.0,3759.0,0.0,379.0,2498.0
