Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
41616,2023-10-17 00:00:00,2024-07-17 00:00:00,3.1,447.59,10344.0,2858.0,0.0,0.0,3194.0
41617,2023-10-17 01:00:00,2024-07-17 00:00:00,3.1,444.45,9893.0,2859.0,0.0,0.0,3075.0
41618,2023-10-17 02:00:00,2024-07-17 00:00:00,3.1,440.52,8865.0,2859.0,0.0,0.0,3031.0
41619,2023-10-17 03:00:00,2024-07-17 00:00:00,3.1,432.41,7599.0,2860.0,0.0,0.0,2858.0
41620,2023-10-17 04:00:00,2024-07-17 00:00:00,3.1,418.36,6363.0,2862.0,0.0,0.0,2511.0
41621,2023-10-17 05:00:00,2024-07-17 00:00:00,3.1,406.31,5329.0,2865.0,0.0,0.0,2328.0
41622,2023-10-17 06:00:00,2024-07-17 00:00:00,3.1,399.43,4579.0,2865.0,0.0,0.0,2313.0
41623,2023-10-17 07:00:00,2024-07-17 00:00:00,3.1,391.97,4236.0,2865.0,0.0,0.0,2186.0
41624,2023-10-17 08:00:00,2024-07-17 00:00:00,3.1,383.77,4150.0,2865.0,0.0,0.0,1974.0
41625,2023-10-17 09:00:00,2024-07-17 00:00:00,3.1,387.18,4153.0,2865.0,0.0,0.0,2071.0
41626,2023-10-17 10:00:00,2024-07-17 00:00:00,3.1,403.88,4536.0,2867.0,0.0,0.0,2475.0
41627,2023-10-17 11:00:00,2024-07-17 00:00:00,3.1,419.0,5391.0,2867.0,0.0,2.0,2793.0
41628,2023-10-17 12:00:00,2024-07-17 00:00:00,3.1,422.85,5945.0,2870.0,0.0,41.0,2870.0
41629,2023-10-17 13:00:00,2024-07-17 00:00:00,3.1,386.28,5748.0,2871.0,0.0,1039.0,2655.0
41630,2023-10-17 14:00:00,2024-07-17 00:00:00,3.1,325.2,5150.0,2870.0,0.0,2780.0,2212.0
41631,2023-10-17 15:00:00,2024-07-17 00:00:00,3.1,289.47,5055.0,2871.0,0.0,3810.0,1740.0
41632,2023-10-17 16:00:00,2024-07-17 00:00:00,3.1,279.14,5041.0,2871.0,0.0,4264.0,1669.0
41633,2023-10-17 17:00:00,2024-07-17 00:00:00,3.1,277.06,4952.0,2871.0,0.0,4456.0,1751.0
41634,2023-10-17 18:00:00,2024-07-17 00:00:00,3.1,280.38,5193.0,2871.0,0.0,4494.0,1763.0
41635,2023-10-17 19:00:00,2024-07-17 00:00:00,3.1,289.19,5514.0,2871.0,0.0,4467.0,1897.0
41636,2023-10-17 20:00:00,2024-07-17 00:00:00,3.1,304.59,6232.0,2869.0,0.0,4221.0,1972.0
41637,2023-10-17 21:00:00,2024-07-17 00:00:00,3.1,329.2,7266.0,2869.0,0.0,3606.0,2067.0
41638,2023-10-17 22:00:00,2024-07-17 00:00:00,3.1,373.28,8389.0,2869.0,0.0,2197.0,2383.0
41639,2023-10-17 23:00:00,2024-07-17 00:00:00,3.1,425.36,9678.0,2870.0,0.0,429.0,2636.0
