Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
36552,2023-03-20 00:00:00,2024-07-17 00:00:00,3.1,410.77,9271.0,3200.0,0.0,82.0,1976.0
36553,2023-03-20 01:00:00,2024-07-17 00:00:00,3.1,410.89,9107.0,3226.0,0.0,0.0,1959.0
36554,2023-03-20 02:00:00,2024-07-17 00:00:00,3.1,404.44,8450.0,3253.0,0.0,0.0,1873.0
36555,2023-03-20 03:00:00,2024-07-17 00:00:00,3.1,397.18,7549.0,3283.0,0.0,0.0,1862.0
36556,2023-03-20 04:00:00,2024-07-17 00:00:00,3.1,384.44,6343.0,3312.0,0.0,0.0,1787.0
36557,2023-03-20 05:00:00,2024-07-17 00:00:00,3.1,369.77,5353.0,3343.0,0.0,0.0,1673.0
36558,2023-03-20 06:00:00,2024-07-17 00:00:00,3.1,356.04,4678.0,3369.0,0.0,0.0,1548.0
36559,2023-03-20 07:00:00,2024-07-17 00:00:00,3.1,350.9,4487.0,3392.0,0.0,0.0,1505.0
36560,2023-03-20 08:00:00,2024-07-17 00:00:00,3.1,347.82,4409.0,3422.0,0.0,0.0,1483.0
36561,2023-03-20 09:00:00,2024-07-17 00:00:00,3.1,350.75,4550.0,3453.0,0.0,0.0,1535.0
36562,2023-03-20 10:00:00,2024-07-17 00:00:00,3.1,362.9,5006.0,3479.0,0.0,0.0,1734.0
36563,2023-03-20 11:00:00,2024-07-17 00:00:00,3.1,382.12,6090.0,3509.0,0.0,0.0,2019.0
36564,2023-03-20 12:00:00,2024-07-17 00:00:00,3.1,391.41,7230.0,3530.0,0.0,5.0,2036.0
36565,2023-03-20 13:00:00,2024-07-17 00:00:00,3.1,374.32,7356.0,3563.0,0.0,696.0,2055.0
36566,2023-03-20 14:00:00,2024-07-17 00:00:00,3.1,325.88,6404.0,3600.0,0.0,2231.0,1886.0
36567,2023-03-20 15:00:00,2024-07-17 00:00:00,3.1,290.19,5580.0,3598.0,0.0,3353.0,1728.0
36568,2023-03-20 16:00:00,2024-07-17 00:00:00,3.1,269.26,5071.0,3614.0,0.0,4032.0,1659.0
36569,2023-03-20 17:00:00,2024-07-17 00:00:00,3.1,260.56,4888.0,3626.0,0.0,4306.0,1611.0
36570,2023-03-20 18:00:00,2024-07-17 00:00:00,3.1,250.93,4782.0,3656.0,0.0,4365.0,1401.0
36571,2023-03-20 19:00:00,2024-07-17 00:00:00,3.1,246.82,4764.0,3682.0,0.0,4382.0,1303.0
36572,2023-03-20 20:00:00,2024-07-17 00:00:00,3.1,248.89,4928.0,3707.0,0.0,4326.0,1268.0
36573,2023-03-20 21:00:00,2024-07-17 00:00:00,3.1,258.01,5223.0,3726.0,0.0,4128.0,1322.0
36574,2023-03-20 22:00:00,2024-07-17 00:00:00,3.1,287.38,5966.0,3727.0,0.0,3245.0,1464.0
36575,2023-03-20 23:00:00,2024-07-17 00:00:00,3.1,337.79,7372.0,3735.0,0.0,1641.0,1588.0
