,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
0,2023-08-13 00:00:00,2023-08-15 01:14:24,3.0,462.41,15629.0,3705.0,0.0,222.0,5599.0
1,2023-08-13 01:00:00,2023-08-15 01:14:24,3.0,463.65,15132.0,3701.0,0.0,12.0,5407.0
2,2023-08-13 02:00:00,2023-08-15 01:14:24,3.0,459.35,14573.0,3697.0,0.0,1.0,5018.0
3,2023-08-13 03:00:00,2023-08-15 01:14:24,3.0,428.02,13714.0,3698.0,0.0,1584.0,4762.0
4,2023-08-13 04:00:00,2023-08-15 01:14:24,3.0,449.03,12609.0,3702.0,0.0,0.0,4388.0
5,2023-08-13 05:00:00,2023-08-15 01:14:24,3.0,443.19,11525.0,3701.0,0.0,0.0,4113.0
6,2023-08-13 06:00:00,2023-08-15 01:14:24,3.0,436.36,10579.0,3706.0,0.0,0.0,3813.0
7,2023-08-13 07:00:00,2023-08-15 01:14:24,3.0,432.39,9797.0,3710.0,0.0,0.0,3719.0
8,2023-08-13 08:00:00,2023-08-15 01:14:24,3.0,429.52,9259.0,3715.0,0.0,0.0,3664.0
9,2023-08-13 09:00:00,2023-08-15 01:14:24,3.0,425.29,9080.0,3722.0,0.0,0.0,3461.0
10,2023-08-13 10:00:00,2023-08-15 01:14:24,3.0,423.0,8902.0,3725.0,0.0,0.0,3374.0
11,2023-08-13 11:00:00,2023-08-15 01:14:24,3.0,422.55,8812.0,3728.0,0.0,0.0,3374.0
12,2023-08-13 12:00:00,2023-08-15 01:14:24,3.0,418.72,8810.0,3731.0,0.0,163.0,3379.0
13,2023-08-13 13:00:00,2023-08-15 01:14:24,3.0,402.08,9574.0,3731.0,0.0,1098.0,3376.0
14,2023-08-13 14:00:00,2023-08-15 01:14:24,3.0,384.87,10625.0,3732.0,0.0,2368.0,3425.0
15,2023-08-13 15:00:00,2023-08-15 01:14:24,3.0,382.28,11812.0,3734.0,0.0,3070.0,3606.0
16,2023-08-13 16:00:00,2023-08-15 01:14:24,3.0,382.92,13011.0,3734.0,0.0,3493.0,3697.0
17,2023-08-13 17:00:00,2023-08-15 01:14:24,3.0,388.6,13803.0,3732.0,0.0,3625.0,4019.0
18,2023-08-13 18:00:00,2023-08-15 01:14:24,3.0,393.27,14336.0,3730.0,0.0,3762.0,4387.0
19,2023-08-13 19:00:00,2023-08-15 01:14:24,3.0,402.52,15010.0,3730.0,0.0,3484.0,4670.0
20,2023-08-13 20:00:00,2023-08-15 01:14:24,3.0,412.11,15492.0,3728.0,0.0,3004.0,4820.0
21,2023-08-13 21:00:00,2023-08-15 01:14:24,3.0,417.97,15270.0,3727.0,0.0,2772.0,5131.0
22,2023-08-13 22:00:00,2023-08-15 01:14:24,3.0,425.28,15106.0,3725.0,0.0,2210.0,5104.0
23,2023-08-13 23:00:00,2023-08-15 01:14:24,3.0,439.08,14753.0,3727.0,0.0,1380.0,5306.0
