Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
40632,2023-09-06 00:00:00,2024-07-17 00:00:00,3.1,455.56,15835.0,3708.0,0.0,284.0,4974.0
40633,2023-09-06 01:00:00,2024-07-17 00:00:00,3.1,456.8,15305.0,3706.0,0.0,77.0,4819.0
40634,2023-09-06 02:00:00,2024-07-17 00:00:00,3.1,450.6,14123.0,3709.0,0.0,77.0,4417.0
40635,2023-09-06 03:00:00,2024-07-17 00:00:00,3.1,443.98,12554.0,3707.0,0.0,77.0,4118.0
40636,2023-09-06 04:00:00,2024-07-17 00:00:00,3.1,435.56,10903.0,3709.0,0.0,40.0,3755.0
40637,2023-09-06 05:00:00,2024-07-17 00:00:00,3.1,426.97,9587.0,3713.0,0.0,28.0,3469.0
40638,2023-09-06 06:00:00,2024-07-17 00:00:00,3.1,419.72,8599.0,3714.0,0.0,28.0,3284.0
40639,2023-09-06 07:00:00,2024-07-17 00:00:00,3.1,413.64,7809.0,3717.0,0.0,28.0,3167.0
40640,2023-09-06 08:00:00,2024-07-17 00:00:00,3.1,410.17,7163.0,3720.0,0.0,28.0,3173.0
40641,2023-09-06 09:00:00,2024-07-17 00:00:00,3.1,408.7,6929.0,3722.0,0.0,28.0,3170.0
40642,2023-09-06 10:00:00,2024-07-17 00:00:00,3.1,410.72,7277.0,3724.0,0.0,28.0,3174.0
40643,2023-09-06 11:00:00,2024-07-17 00:00:00,3.1,414.65,8032.0,3726.0,0.0,28.0,3173.0
40644,2023-09-06 12:00:00,2024-07-17 00:00:00,3.1,414.51,8531.0,3726.0,0.0,138.0,3176.0
40645,2023-09-06 13:00:00,2024-07-17 00:00:00,3.1,393.14,8832.0,3727.0,0.0,1179.0,3179.0
40646,2023-09-06 14:00:00,2024-07-17 00:00:00,3.1,370.46,9229.0,3728.0,0.0,2524.0,3200.0
40647,2023-09-06 15:00:00,2024-07-17 00:00:00,3.1,363.54,10112.0,3726.0,0.0,3389.0,3301.0
40648,2023-09-06 16:00:00,2024-07-17 00:00:00,3.1,369.07,11398.0,3724.0,0.0,3772.0,3547.0
40649,2023-09-06 17:00:00,2024-07-17 00:00:00,3.1,374.85,12586.0,3722.0,0.0,3933.0,3686.0
40650,2023-09-06 18:00:00,2024-07-17 00:00:00,3.1,385.1,13729.0,3720.0,0.0,3856.0,3999.0
40651,2023-09-06 19:00:00,2024-07-17 00:00:00,3.1,391.32,14651.0,3719.0,0.0,3737.0,4079.0
40652,2023-09-06 20:00:00,2024-07-17 00:00:00,3.1,397.97,15029.0,3719.0,0.0,3562.0,4336.0
40653,2023-09-06 21:00:00,2024-07-17 00:00:00,3.1,408.71,14814.0,3715.0,0.0,3325.0,5077.0
40654,2023-09-06 22:00:00,2024-07-17 00:00:00,3.1,422.48,15127.0,3715.0,0.0,2596.0,5346.0
40655,2023-09-06 23:00:00,2024-07-17 00:00:00,3.1,445.89,15449.0,3713.0,0.0,1204.0,5558.0
