Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
39792,2023-08-02 00:00:00,2024-07-17 00:00:00,3.1,440.21,13373.0,3689.0,0.0,334.0,4026.0
39793,2023-08-02 01:00:00,2024-07-17 00:00:00,3.1,445.31,12919.0,3690.0,0.0,31.0,4060.0
39794,2023-08-02 02:00:00,2024-07-17 00:00:00,3.1,442.33,12118.0,3693.0,0.0,12.0,3944.0
39795,2023-08-02 03:00:00,2024-07-17 00:00:00,3.1,437.55,11024.0,3696.0,0.0,12.0,3808.0
39796,2023-08-02 04:00:00,2024-07-17 00:00:00,3.1,429.69,9971.0,3697.0,0.0,12.0,3505.0
39797,2023-08-02 05:00:00,2024-07-17 00:00:00,3.1,416.55,9234.0,3701.0,0.0,12.0,2905.0
39798,2023-08-02 06:00:00,2024-07-17 00:00:00,3.1,407.44,8304.0,3704.0,0.0,12.0,2678.0
39799,2023-08-02 07:00:00,2024-07-17 00:00:00,3.1,402.66,7644.0,3705.0,0.0,12.0,2637.0
39800,2023-08-02 08:00:00,2024-07-17 00:00:00,3.1,399.19,7100.0,3706.0,0.0,12.0,2641.0
39801,2023-08-02 09:00:00,2024-07-17 00:00:00,3.1,394.79,7154.0,3706.0,0.0,12.0,2430.0
39802,2023-08-02 10:00:00,2024-07-17 00:00:00,3.1,395.04,7479.0,3707.0,0.0,11.0,2340.0
39803,2023-08-02 11:00:00,2024-07-17 00:00:00,3.1,399.46,8138.0,3708.0,0.0,12.0,2343.0
39804,2023-08-02 12:00:00,2024-07-17 00:00:00,3.1,397.79,8690.0,3708.0,0.0,227.0,2347.0
39805,2023-08-02 13:00:00,2024-07-17 00:00:00,3.1,381.1,9349.0,3708.0,0.0,1236.0,2402.0
39806,2023-08-02 14:00:00,2024-07-17 00:00:00,3.1,365.0,10055.0,3708.0,0.0,2441.0,2487.0
39807,2023-08-02 15:00:00,2024-07-17 00:00:00,3.1,360.8,11151.0,3708.0,0.0,3211.0,2555.0
39808,2023-08-02 16:00:00,2024-07-17 00:00:00,3.1,366.03,12375.0,3706.0,0.0,3644.0,2838.0
39809,2023-08-02 17:00:00,2024-07-17 00:00:00,3.1,374.38,13412.0,3702.0,0.0,3845.0,3247.0
39810,2023-08-02 18:00:00,2024-07-17 00:00:00,3.1,385.24,14480.0,3694.0,0.0,3706.0,3567.0
39811,2023-08-02 19:00:00,2024-07-17 00:00:00,3.1,387.8,14753.0,3690.0,0.0,3785.0,3768.0
39812,2023-08-02 20:00:00,2024-07-17 00:00:00,3.1,397.02,14890.0,3685.0,0.0,3328.0,3980.0
39813,2023-08-02 21:00:00,2024-07-17 00:00:00,3.1,415.34,15587.0,3681.0,0.0,2266.0,4076.0
39814,2023-08-02 22:00:00,2024-07-17 00:00:00,3.1,422.44,15349.0,3680.0,0.0,1852.0,4224.0
39815,2023-08-02 23:00:00,2024-07-17 00:00:00,3.1,429.46,14777.0,3681.0,0.0,1318.0,4246.0
