Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
42792,2023-12-05 00:00:00,2024-07-17 00:00:00,3.1,430.74,11749.0,3745.0,0.0,0.0,3238.0
42793,2023-12-05 01:00:00,2024-07-17 00:00:00,3.1,428.89,11132.0,3746.0,0.0,0.0,3251.0
42794,2023-12-05 02:00:00,2024-07-17 00:00:00,3.1,426.05,10429.0,3746.0,0.0,0.0,3227.0
42795,2023-12-05 03:00:00,2024-07-17 00:00:00,3.1,419.61,9412.0,3746.0,0.0,0.0,3083.0
42796,2023-12-05 04:00:00,2024-07-17 00:00:00,3.1,412.14,8245.0,3746.0,0.0,0.0,2977.0
42797,2023-12-05 05:00:00,2024-07-17 00:00:00,3.1,403.71,6811.0,3746.0,0.0,0.0,2969.0
42798,2023-12-05 06:00:00,2024-07-17 00:00:00,3.1,394.49,5541.0,3748.0,0.0,0.0,2960.0
42799,2023-12-05 07:00:00,2024-07-17 00:00:00,3.1,384.76,4760.0,3750.0,0.0,0.0,2845.0
42800,2023-12-05 08:00:00,2024-07-17 00:00:00,3.1,377.72,4318.0,3750.0,0.0,0.0,2751.0
42801,2023-12-05 09:00:00,2024-07-17 00:00:00,3.1,372.97,4173.0,3751.0,0.0,0.0,2647.0
42802,2023-12-05 10:00:00,2024-07-17 00:00:00,3.1,375.99,4217.0,3752.0,0.0,0.0,2731.0
42803,2023-12-05 11:00:00,2024-07-17 00:00:00,3.1,386.96,4598.0,3753.0,0.0,0.0,2982.0
42804,2023-12-05 12:00:00,2024-07-17 00:00:00,3.1,397.2,5528.0,3753.0,0.0,0.0,3080.0
42805,2023-12-05 13:00:00,2024-07-17 00:00:00,3.1,397.15,6349.0,3753.0,0.0,189.0,3046.0
42806,2023-12-05 14:00:00,2024-07-17 00:00:00,3.1,367.77,5957.0,3752.0,0.0,1138.0,2932.0
42807,2023-12-05 15:00:00,2024-07-17 00:00:00,3.1,345.09,5952.0,3750.0,0.0,2029.0,2805.0
42808,2023-12-05 16:00:00,2024-07-17 00:00:00,3.1,330.25,6168.0,3751.0,0.0,2672.0,2625.0
42809,2023-12-05 17:00:00,2024-07-17 00:00:00,3.1,329.71,6313.0,3751.0,0.0,2941.0,2747.0
42810,2023-12-05 18:00:00,2024-07-17 00:00:00,3.1,333.25,6651.0,3749.0,0.0,3084.0,2865.0
42811,2023-12-05 19:00:00,2024-07-17 00:00:00,3.1,351.31,7485.0,3748.0,0.0,2561.0,2920.0
42812,2023-12-05 20:00:00,2024-07-17 00:00:00,3.1,364.41,7728.0,3750.0,0.0,2236.0,3174.0
42813,2023-12-05 21:00:00,2024-07-17 00:00:00,3.1,379.36,8039.0,3750.0,0.0,1719.0,3315.0
42814,2023-12-05 22:00:00,2024-07-17 00:00:00,3.1,407.33,8623.0,3749.0,0.0,667.0,3454.0
42815,2023-12-05 23:00:00,2024-07-17 00:00:00,3.1,424.47,9448.0,3748.0,0.0,45.0,3426.0
