,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-05 00:00:00,251.82,3463.0,8048.0,6935.0,0.0,3714.0,172.0,0.0,43.0
1,2023-08-05 01:00:00,256.72,3429.0,7952.0,6945.0,0.0,3320.0,17.0,0.0,41.0
2,2023-08-05 02:00:00,255.49,3251.0,7648.0,6942.0,0.0,2954.0,0.0,0.0,39.0
3,2023-08-05 03:00:00,254.07,3155.0,7319.0,6941.0,0.0,2747.0,0.0,0.0,52.0
4,2023-08-05 04:00:00,257.66,3123.0,7026.0,6954.0,0.0,2247.0,0.0,0.0,40.0
5,2023-08-05 05:00:00,260.18,2911.0,6721.0,6947.0,0.0,1532.0,0.0,1.0,42.0
6,2023-08-05 06:00:00,260.95,2661.0,6657.0,6954.0,0.0,964.0,0.0,1.0,40.0
7,2023-08-05 07:00:00,267.91,2652.0,6352.0,6954.0,0.0,380.0,0.0,0.0,37.0
8,2023-08-05 08:00:00,264.45,2576.0,5962.0,6967.0,0.0,286.0,0.0,1.0,40.0
9,2023-08-05 09:00:00,261.38,2502.0,5704.0,6953.0,0.0,238.0,0.0,0.0,40.0
10,2023-08-05 10:00:00,260.28,2510.0,5559.0,6959.0,0.0,266.0,0.0,0.0,52.0
11,2023-08-05 11:00:00,259.31,2506.0,5640.0,6970.0,0.0,321.0,0.0,0.0,37.0
12,2023-08-05 12:00:00,258.62,2504.0,5765.0,6966.0,0.0,383.0,36.0,0.0,39.0
13,2023-08-05 13:00:00,256.52,2542.0,6096.0,6973.0,0.0,475.0,290.0,0.0,42.0
14,2023-08-05 14:00:00,255.96,2687.0,6584.0,6955.0,0.0,868.0,454.0,0.0,42.0
15,2023-08-05 15:00:00,259.23,3025.0,7207.0,6955.0,0.0,1466.0,550.0,0.0,39.0
16,2023-08-05 16:00:00,282.79,4036.0,7637.0,6963.0,0.0,1785.0,457.0,0.0,38.0
17,2023-08-05 17:00:00,293.69,4334.0,7591.0,6936.0,0.0,2118.0,570.0,0.0,804.0
18,2023-08-05 18:00:00,293.9,4302.0,8103.0,6948.0,0.0,2353.0,615.0,0.0,1041.0
19,2023-08-05 19:00:00,292.42,4313.0,8320.0,6935.0,0.0,2796.0,619.0,0.0,1290.0
20,2023-08-05 20:00:00,293.04,4323.0,8675.0,6940.0,0.0,3027.0,682.0,0.0,1540.0
21,2023-08-05 21:00:00,287.84,4318.0,8873.0,6934.0,0.0,3611.0,607.0,0.0,1540.0
22,2023-08-05 22:00:00,290.08,4323.0,8707.0,6920.0,0.0,3520.0,476.0,0.0,1541.0
23,2023-08-05 23:00:00,287.35,4081.0,8438.0,6925.0,0.0,3404.0,334.0,0.0,1522.0
