UTC time,nuclear,hydro,solar,wind
2023-02-13 00:00:00,3017.0,328.0,0.0,5.0
2023-02-13 01:00:00,3018.0,281.0,0.0,5.0
2023-02-13 02:00:00,3018.0,285.0,0.0,5.0
2023-02-13 03:00:00,3016.0,337.0,0.0,5.0
2023-02-13 04:00:00,3016.0,624.0,0.0,7.0
2023-02-13 05:00:00,3016.0,2028.0,0.0,10.0
2023-02-13 06:00:00,3014.0,3434.0,0.0,14.0
2023-02-13 07:00:00,3015.0,3683.0,17.0,15.0
2023-02-13 08:00:00,3015.0,3393.0,116.0,14.0
2023-02-13 09:00:00,3016.0,2671.0,252.0,8.0
2023-02-13 10:00:00,3013.0,1311.0,416.0,3.0
2023-02-13 11:00:00,3014.0,934.0,686.0,2.0
2023-02-13 12:00:00,3013.0,537.0,1327.0,2.0
2023-02-13 13:00:00,3010.0,679.0,1171.0,4.0
2023-02-13 14:00:00,3008.0,1010.0,843.0,4.0
2023-02-13 15:00:00,3007.0,2035.0,438.0,3.0
2023-02-13 16:00:00,3006.0,3195.0,98.0,3.0
2023-02-13 17:00:00,3009.0,3634.0,0.0,2.0
2023-02-13 18:00:00,3012.0,3609.0,0.0,1.0
2023-02-13 19:00:00,3013.0,2812.0,0.0,2.0
2023-02-13 20:00:00,3014.0,1871.0,0.0,2.0
2023-02-13 21:00:00,3017.0,1475.0,0.0,1.0
2023-02-13 22:00:00,3018.0,701.0,0.0,1.0
2023-02-13 23:00:00,3017.0,524.0,0.0,1.0
