UTC time,nuclear,hydro,solar,wind
2023-10-07 00:00:00,2996.0,660.0,0.0,4.0
2023-10-07 01:00:00,2997.0,698.0,0.0,5.0
2023-10-07 02:00:00,3000.0,517.0,0.0,6.0
2023-10-07 03:00:00,3002.0,587.0,0.0,6.0
2023-10-07 04:00:00,3002.0,655.0,0.0,7.0
2023-10-07 05:00:00,3002.0,894.0,0.0,5.0
2023-10-07 06:00:00,3004.0,822.0,87.0,3.0
2023-10-07 07:00:00,3003.0,656.0,478.0,3.0
2023-10-07 08:00:00,2998.0,532.0,997.0,3.0
2023-10-07 09:00:00,2991.0,316.0,1472.0,2.0
2023-10-07 10:00:00,2982.0,355.0,1759.0,3.0
2023-10-07 11:00:00,2976.0,332.0,1781.0,6.0
2023-10-07 12:00:00,2965.0,340.0,1728.0,9.0
2023-10-07 13:00:00,2963.0,407.0,1454.0,9.0
2023-10-07 14:00:00,2961.0,651.0,1038.0,12.0
2023-10-07 15:00:00,2961.0,1007.0,547.0,12.0
2023-10-07 16:00:00,2959.0,1562.0,142.0,11.0
2023-10-07 17:00:00,2963.0,2576.0,2.0,9.0
2023-10-07 18:00:00,2972.0,1644.0,0.0,7.0
2023-10-07 19:00:00,2977.0,916.0,0.0,4.0
2023-10-07 20:00:00,2981.0,952.0,0.0,3.0
2023-10-07 21:00:00,2983.0,569.0,0.0,3.0
2023-10-07 22:00:00,2986.0,639.0,0.0,3.0
2023-10-07 23:00:00,2988.0,549.0,0.0,4.0
