Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
40440,2023-08-13 00:00:00,0.0,2575.0,851.0,0.0,2.0
40441,2023-08-13 01:00:00,0.0,2578.0,844.0,0.0,2.0
40442,2023-08-13 02:00:00,0.0,2579.0,774.0,0.0,3.0
40443,2023-08-13 03:00:00,0.0,2582.0,809.0,0.0,3.0
40444,2023-08-13 04:00:00,0.0,2582.0,826.0,3.0,3.0
40445,2023-08-13 05:00:00,0.0,2584.0,762.0,129.0,4.0
40446,2023-08-13 06:00:00,0.0,2581.0,709.0,446.0,6.0
40447,2023-08-13 07:00:00,0.0,2576.0,629.0,964.0,5.0
40448,2023-08-13 08:00:00,0.0,2569.0,668.0,1521.0,4.0
40449,2023-08-13 09:00:00,0.0,2564.0,658.0,1787.0,2.0
40450,2023-08-13 10:00:00,0.0,2558.0,682.0,2145.0,2.0
40451,2023-08-13 11:00:00,0.0,2553.0,603.0,2249.0,4.0
40452,2023-08-13 12:00:00,0.0,2548.0,545.0,1956.0,7.0
40453,2023-08-13 13:00:00,0.0,2550.0,624.0,655.0,8.0
40454,2023-08-13 14:00:00,0.0,2552.0,847.0,136.0,11.0
40455,2023-08-13 15:00:00,0.0,2548.0,1097.0,180.0,20.0
40456,2023-08-13 16:00:00,0.0,2551.0,1868.0,286.0,6.0
40457,2023-08-13 17:00:00,0.0,2552.0,2578.0,422.0,6.0
40458,2023-08-13 18:00:00,0.0,2555.0,2850.0,54.0,7.0
40459,2023-08-13 19:00:00,0.0,2559.0,3051.0,0.0,2.0
40460,2023-08-13 20:00:00,0.0,2563.0,2499.0,0.0,3.0
40461,2023-08-13 21:00:00,0.0,2565.0,2371.0,0.0,11.0
40462,2023-08-13 22:00:00,0.0,2568.0,2148.0,0.0,5.0
40463,2023-08-13 23:00:00,0.0,2570.0,1722.0,0.0,5.0
