Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
37032,2023-03-24 00:00:00,14.64,3006.0,866.0,0.0,43.0
37033,2023-03-24 01:00:00,13.74,3005.0,521.0,0.0,49.0
37034,2023-03-24 02:00:00,13.71,3005.0,511.0,0.0,47.0
37035,2023-03-24 03:00:00,13.67,3006.0,497.0,0.0,46.0
37036,2023-03-24 04:00:00,13.93,3005.0,589.0,0.0,50.0
37037,2023-03-24 05:00:00,13.65,3002.0,493.0,0.0,54.0
37038,2023-03-24 06:00:00,13.9,3003.0,518.0,20.0,47.0
37039,2023-03-24 07:00:00,15.57,3001.0,494.0,229.0,43.0
37040,2023-03-24 08:00:00,16.98,3001.0,491.0,417.0,29.0
37041,2023-03-24 09:00:00,17.22,3001.0,463.0,461.0,42.0
37042,2023-03-24 10:00:00,17.55,3001.0,548.0,488.0,43.0
37043,2023-03-24 11:00:00,15.18,3003.0,641.0,137.0,49.0
37044,2023-03-24 12:00:00,17.02,3004.0,638.0,390.0,47.0
37045,2023-03-24 13:00:00,16.49,3006.0,607.0,323.0,49.0
37046,2023-03-24 14:00:00,14.72,3004.0,583.0,97.0,52.0
37047,2023-03-24 15:00:00,16.57,3007.0,855.0,270.0,51.0
37048,2023-03-24 16:00:00,15.48,3007.0,1044.0,60.0,47.0
37049,2023-03-24 17:00:00,15.9,3011.0,1233.0,68.0,50.0
37050,2023-03-24 18:00:00,16.51,3011.0,1842.0,2.0,51.0
37051,2023-03-24 19:00:00,15.61,3013.0,1324.0,0.0,49.0
37052,2023-03-24 20:00:00,14.21,3014.0,697.0,0.0,47.0
37053,2023-03-24 21:00:00,13.88,3018.0,570.0,0.0,39.0
37054,2023-03-24 22:00:00,13.67,3016.0,497.0,0.0,43.0
37055,2023-03-24 23:00:00,13.45,3015.0,425.0,0.0,49.0
