Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
36480,2023-03-01 00:00:00,0.0,3021.0,602.0,0.0,24.0
36481,2023-03-01 01:00:00,0.0,3021.0,522.0,0.0,19.0
36482,2023-03-01 02:00:00,0.0,3021.0,473.0,0.0,15.0
36483,2023-03-01 03:00:00,0.0,3020.0,497.0,0.0,15.0
36484,2023-03-01 04:00:00,0.0,3018.0,764.0,0.0,14.0
36485,2023-03-01 05:00:00,0.0,3017.0,2572.0,0.0,13.0
36486,2023-03-01 06:00:00,0.0,3018.0,3320.0,0.0,13.0
36487,2023-03-01 07:00:00,0.0,3016.0,3465.0,20.0,13.0
36488,2023-03-01 08:00:00,0.0,3016.0,3016.0,50.0,14.0
36489,2023-03-01 09:00:00,0.0,3015.0,2268.0,97.0,11.0
36490,2023-03-01 10:00:00,0.0,3014.0,1358.0,141.0,9.0
36491,2023-03-01 11:00:00,0.0,3016.0,1089.0,189.0,11.0
36492,2023-03-01 12:00:00,0.0,3016.0,899.0,211.0,11.0
36493,2023-03-01 13:00:00,0.0,3016.0,875.0,269.0,12.0
36494,2023-03-01 14:00:00,0.0,3017.0,1117.0,216.0,11.0
36495,2023-03-01 15:00:00,0.0,3017.0,1569.0,114.0,11.0
36496,2023-03-01 16:00:00,0.0,3020.0,2750.0,45.0,10.0
36497,2023-03-01 17:00:00,0.0,3020.0,3727.0,1.0,13.0
36498,2023-03-01 18:00:00,0.0,3017.0,3763.0,0.0,21.0
36499,2023-03-01 19:00:00,0.0,3016.0,3208.0,0.0,31.0
36500,2023-03-01 20:00:00,0.0,3018.0,2176.0,0.0,38.0
36501,2023-03-01 21:00:00,0.0,3019.0,2248.0,0.0,31.0
36502,2023-03-01 22:00:00,0.0,3019.0,1230.0,0.0,37.0
36503,2023-03-01 23:00:00,0.0,3019.0,763.0,0.0,35.0
