UTC time,nuclear,hydro,solar,wind
2023-04-18 00:00:00,3006.0,647.0,0.0,24.0
2023-04-18 01:00:00,3006.0,582.0,0.0,24.0
2023-04-18 02:00:00,3002.0,749.0,0.0,22.0
2023-04-18 03:00:00,3013.0,896.0,0.0,18.0
2023-04-18 04:00:00,3014.0,1554.0,0.0,14.0
2023-04-18 05:00:00,3012.0,2115.0,28.0,15.0
2023-04-18 06:00:00,3014.0,2242.0,204.0,13.0
2023-04-18 07:00:00,3016.0,1747.0,724.0,10.0
2023-04-18 08:00:00,3012.0,1318.0,1752.0,10.0
2023-04-18 09:00:00,3011.0,995.0,1812.0,6.0
2023-04-18 10:00:00,3010.0,662.0,2083.0,9.0
2023-04-18 11:00:00,3009.0,646.0,2438.0,9.0
2023-04-18 12:00:00,3006.0,625.0,2417.0,8.0
2023-04-18 13:00:00,3005.0,670.0,2215.0,10.0
2023-04-18 14:00:00,3001.0,749.0,1810.0,11.0
2023-04-18 15:00:00,3000.0,818.0,1394.0,13.0
2023-04-18 16:00:00,2995.0,1302.0,630.0,10.0
2023-04-18 17:00:00,2993.0,1781.0,233.0,9.0
2023-04-18 18:00:00,2994.0,1656.0,18.0,14.0
2023-04-18 19:00:00,2998.0,1147.0,0.0,21.0
2023-04-18 20:00:00,2998.0,882.0,0.0,23.0
2023-04-18 21:00:00,3001.0,555.0,0.0,22.0
2023-04-18 22:00:00,3002.0,554.0,0.0,19.0
2023-04-18 23:00:00,3004.0,553.0,0.0,21.0
