Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
36216,2023-02-18 00:00:00,13.72,3004.0,509.0,0.0,18.0
36217,2023-02-18 01:00:00,13.56,3005.0,455.0,0.0,20.0
36218,2023-02-18 02:00:00,13.31,3006.0,374.0,0.0,26.0
36219,2023-02-18 03:00:00,13.62,3006.0,475.0,0.0,28.0
36220,2023-02-18 04:00:00,13.95,3006.0,590.0,0.0,25.0
36221,2023-02-18 05:00:00,14.17,3005.0,670.0,0.0,24.0
36222,2023-02-18 06:00:00,14.29,3005.0,712.0,1.0,23.0
36223,2023-02-18 07:00:00,15.39,3005.0,751.0,129.0,21.0
36224,2023-02-18 08:00:00,17.82,3005.0,659.0,499.0,24.0
36225,2023-02-18 09:00:00,20.14,3004.0,492.0,917.0,27.0
36226,2023-02-18 10:00:00,21.86,3001.0,437.0,1252.0,31.0
36227,2023-02-18 11:00:00,22.76,2999.0,256.0,1450.0,24.0
36228,2023-02-18 12:00:00,22.49,2994.0,238.0,1389.0,19.0
36229,2023-02-18 13:00:00,21.67,2994.0,290.0,1222.0,22.0
36230,2023-02-18 14:00:00,20.33,2994.0,375.0,960.0,14.0
36231,2023-02-18 15:00:00,18.4,2994.0,664.0,585.0,14.0
36232,2023-02-18 16:00:00,15.9,2997.0,900.0,154.0,18.0
36233,2023-02-18 17:00:00,15.82,2998.0,1413.0,1.0,25.0
36234,2023-02-18 18:00:00,15.86,2999.0,1441.0,0.0,30.0
36235,2023-02-18 19:00:00,14.63,3000.0,855.0,0.0,34.0
36236,2023-02-18 20:00:00,14.43,3001.0,774.0,0.0,36.0
36237,2023-02-18 21:00:00,14.0,3003.0,611.0,0.0,37.0
36238,2023-02-18 22:00:00,13.83,3001.0,549.0,0.0,34.0
36239,2023-02-18 23:00:00,13.63,3003.0,481.0,0.0,34.0
