UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-09-29 00:00:00,2967.0,3272.0,6016.0,1711.0,0.0,13.0
2023-09-29 01:00:00,2893.0,3284.0,6017.0,1514.0,0.0,13.0
2023-09-29 02:00:00,2493.0,3117.0,6022.0,1051.0,0.0,13.0
2023-09-29 03:00:00,2145.0,3037.0,6023.0,244.0,0.0,13.0
2023-09-29 04:00:00,1686.0,2775.0,6024.0,0.0,0.0,13.0
2023-09-29 05:00:00,1414.0,2439.0,6022.0,0.0,0.0,13.0
2023-09-29 06:00:00,1309.0,2233.0,6027.0,0.0,0.0,13.0
2023-09-29 07:00:00,1292.0,2181.0,6025.0,0.0,0.0,14.0
2023-09-29 08:00:00,1291.0,2372.0,6027.0,0.0,0.0,13.0
2023-09-29 09:00:00,1292.0,2397.0,6030.0,0.0,0.0,13.0
2023-09-29 10:00:00,1294.0,2435.0,6032.0,0.0,0.0,13.0
2023-09-29 11:00:00,1334.0,2508.0,6032.0,0.0,0.0,13.0
2023-09-29 12:00:00,1358.0,2634.0,6029.0,389.0,6.0,14.0
2023-09-29 13:00:00,1446.0,2788.0,6036.0,358.0,137.0,13.0
2023-09-29 14:00:00,1507.0,2975.0,6028.0,142.0,364.0,13.0
2023-09-29 15:00:00,1376.0,2994.0,6028.0,166.0,649.0,14.0
2023-09-29 16:00:00,1339.0,2970.0,6024.0,165.0,832.0,15.0
2023-09-29 17:00:00,1334.0,2971.0,6021.0,153.0,874.0,18.0
2023-09-29 18:00:00,1544.0,3001.0,6018.0,227.0,896.0,18.0
2023-09-29 19:00:00,1735.0,3178.0,6015.0,588.0,868.0,17.0
2023-09-29 20:00:00,2053.0,3252.0,6020.0,887.0,782.0,17.0
2023-09-29 21:00:00,2331.0,3258.0,6045.0,1499.0,636.0,17.0
2023-09-29 22:00:00,2870.0,3260.0,6046.0,1899.0,354.0,17.0
2023-09-29 23:00:00,2940.0,3253.0,6047.0,2085.0,74.0,17.0
