Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
37920,2023-04-30 00:00:00,2024-07-17 00:00:00,3.1,235.63,2080.0,1771.0,6132.0,1409.0,18.0,15.0
37921,2023-04-30 01:00:00,2024-07-17 00:00:00,3.1,248.42,2330.0,1759.0,6135.0,1395.0,0.0,15.0
37922,2023-04-30 02:00:00,2024-07-17 00:00:00,3.1,244.62,2094.0,1759.0,6134.0,979.0,0.0,14.0
37923,2023-04-30 03:00:00,2024-07-17 00:00:00,3.1,227.65,1769.0,1603.0,6133.0,751.0,0.0,15.0
37924,2023-04-30 04:00:00,2024-07-17 00:00:00,3.1,214.78,1537.0,1462.0,6136.0,501.0,0.0,15.0
37925,2023-04-30 05:00:00,2024-07-17 00:00:00,3.1,195.52,1184.0,1433.0,6134.0,252.0,0.0,15.0
37926,2023-04-30 06:00:00,2024-07-17 00:00:00,3.1,180.35,941.0,1426.0,6134.0,119.0,0.0,15.0
37927,2023-04-30 07:00:00,2024-07-17 00:00:00,3.1,180.91,923.0,1420.0,6137.0,0.0,0.0,15.0
37928,2023-04-30 08:00:00,2024-07-17 00:00:00,3.1,177.19,927.0,1313.0,6138.0,0.0,0.0,14.0
37929,2023-04-30 09:00:00,2024-07-17 00:00:00,3.1,172.55,923.0,1198.0,6140.0,0.0,0.0,15.0
37930,2023-04-30 10:00:00,2024-07-17 00:00:00,3.1,172.66,924.0,1196.0,6138.0,0.0,0.0,16.0
37931,2023-04-30 11:00:00,2024-07-17 00:00:00,3.1,179.7,929.0,1375.0,6138.0,0.0,0.0,15.0
37932,2023-04-30 12:00:00,2024-07-17 00:00:00,3.1,181.86,935.0,1548.0,6140.0,202.0,48.0,15.0
37933,2023-04-30 13:00:00,2024-07-17 00:00:00,3.1,178.81,965.0,1577.0,6136.0,481.0,144.0,15.0
37934,2023-04-30 14:00:00,2024-07-17 00:00:00,3.1,189.8,1069.0,1726.0,6140.0,488.0,189.0,16.0
37935,2023-04-30 15:00:00,2024-07-17 00:00:00,3.1,204.38,1305.0,1744.0,6137.0,494.0,246.0,15.0
37936,2023-04-30 16:00:00,2024-07-17 00:00:00,3.1,201.59,1318.0,1723.0,6136.0,611.0,304.0,15.0
37937,2023-04-30 17:00:00,2024-07-17 00:00:00,3.1,207.37,1364.0,1692.0,6141.0,316.0,391.0,15.0
37938,2023-04-30 18:00:00,2024-07-17 00:00:00,3.1,208.36,1378.0,1691.0,6139.0,269.0,437.0,15.0
37939,2023-04-30 19:00:00,2024-07-17 00:00:00,3.1,202.03,1367.0,1706.0,6132.0,419.0,663.0,16.0
37940,2023-04-30 20:00:00,2024-07-17 00:00:00,3.1,195.94,1364.0,1705.0,6132.0,732.0,708.0,16.0
37941,2023-04-30 21:00:00,2024-07-17 00:00:00,3.1,193.83,1377.0,1713.0,6134.0,918.0,712.0,15.0
37942,2023-04-30 22:00:00,2024-07-17 00:00:00,3.1,195.56,1368.0,1761.0,6139.0,955.0,595.0,15.0
37943,2023-04-30 23:00:00,2024-07-17 00:00:00,3.1,213.17,1669.0,1767.0,6141.0,1214.0,263.0,15.0
