UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-08-18 00:00:00,1125.0,3768.0,0.0,19.0,0.0,1027.6666666666667,308.0,426.0
2023-08-18 01:00:00,1064.0,3767.0,0.0,18.0,0.0,1187.2222222222224,305.0,426.0
2023-08-18 02:00:00,1100.0,3770.0,0.0,17.0,0.0,1240.4074074074076,310.0,391.0
2023-08-18 03:00:00,1138.0,3774.0,0.0,15.0,0.0,1218.4691358024693,311.0,389.0
2023-08-18 04:00:00,1264.0,3762.0,0.0,14.0,1.0,1009.4897119341564,306.0,423.0
2023-08-18 05:00:00,1363.0,3754.0,0.0,14.0,77.0,938.1632373113854,301.0,497.0
2023-08-18 06:00:00,1434.0,3753.0,0.0,13.0,309.0,941.0544124371283,306.0,558.0
2023-08-18 07:00:00,1559.0,3751.0,0.0,12.0,632.0,1053.3514708123762,307.0,571.0
2023-08-18 08:00:00,1666.0,3746.0,0.0,10.0,1071.0,1215.450490270792,304.0,530.0
2023-08-18 09:00:00,1373.0,3735.0,0.0,8.0,1706.0,1307.1501634235974,287.0,500.0
2023-08-18 10:00:00,1063.0,3718.0,0.0,7.0,2712.0,1055.2875408558994,288.0,488.0
2023-08-18 11:00:00,1042.0,3707.0,0.0,7.0,4108.0,78.0,283.0,483.0
2023-08-18 12:00:00,1038.0,3697.0,0.0,8.0,4617.0,53.0,285.0,497.0
2023-08-18 13:00:00,1087.0,3686.0,0.0,9.0,4059.0,773.0,293.0,523.0
2023-08-18 14:00:00,1147.0,3671.0,0.0,10.0,3110.0,1051.3333333333333,286.0,484.0
2023-08-18 15:00:00,1243.0,3650.0,0.0,12.0,2490.0,966.8333333333331,286.0,565.0
2023-08-18 16:00:00,1480.0,3632.0,0.0,16.0,1458.0,111.0,294.0,571.0
2023-08-18 17:00:00,1567.0,3627.0,0.0,18.0,656.0,691.3333333333334,293.0,588.0
2023-08-18 18:00:00,1857.0,3621.0,0.0,15.0,89.0,753.7777777777778,291.0,601.0
2023-08-18 19:00:00,1645.0,3619.0,0.0,11.0,0.0,698.5925925925926,292.0,576.0
2023-08-18 20:00:00,1953.0,3634.0,0.0,6.0,0.0,569.5308641975308,295.0,547.0
2023-08-18 21:00:00,1323.0,3651.0,0.0,9.0,0.0,452.8436213991769,290.0,545.0
2023-08-18 22:00:00,1000.0,3553.0,0.0,10.0,0.0,395.9478737997256,291.0,481.0
2023-08-18 23:00:00,917.0,3256.0,0.0,11.0,0.0,703.9869684499314,292.0,502.0
