Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
35184,2023-01-06 00:00:00,2024-07-17 00:00:00,3.1,68.14,1099.0,4941.0,0.0,50.0,0.0,3308.0,504.0,529.0
35185,2023-01-06 01:00:00,2024-07-17 00:00:00,3.1,64.2,1035.0,4941.0,0.0,50.0,0.0,3502.0,502.0,511.0
35186,2023-01-06 02:00:00,2024-07-17 00:00:00,3.1,63.21,1035.0,4941.0,0.0,50.0,0.0,3695.0,499.0,514.0
35187,2023-01-06 03:00:00,2024-07-17 00:00:00,3.1,62.02,1015.0,4941.0,0.0,50.0,0.0,3853.0,506.0,521.0
35188,2023-01-06 04:00:00,2024-07-17 00:00:00,3.1,62.16,1012.0,4940.0,0.0,49.0,0.0,3852.0,502.0,525.0
35189,2023-01-06 05:00:00,2024-07-17 00:00:00,3.1,63.0,1015.0,4939.0,0.0,48.0,0.0,3917.0,503.0,549.0
35190,2023-01-06 06:00:00,2024-07-17 00:00:00,3.1,73.58,1153.0,4938.0,0.0,47.0,0.0,3644.0,487.0,656.0
35191,2023-01-06 07:00:00,2024-07-17 00:00:00,3.1,90.73,1272.0,4936.0,0.0,48.0,0.0,2800.0,492.0,817.0
35192,2023-01-06 08:00:00,2024-07-17 00:00:00,3.1,99.03,1267.0,4936.0,0.0,48.0,88.0,2243.0,487.0,902.0
35193,2023-01-06 09:00:00,2024-07-17 00:00:00,3.1,97.39,1243.0,4936.0,0.0,48.0,357.0,1921.0,469.0,867.0
35194,2023-01-06 10:00:00,2024-07-17 00:00:00,3.1,94.01,1261.0,4936.0,0.0,48.0,596.0,1704.0,429.0,784.0
35195,2023-01-06 11:00:00,2024-07-17 00:00:00,3.1,95.86,1219.0,4941.0,0.0,48.0,692.0,1780.0,414.0,878.0
35196,2023-01-06 12:00:00,2024-07-17 00:00:00,3.1,97.59,1214.0,4946.0,0.0,49.0,497.0,1872.0,423.0,899.0
35197,2023-01-06 13:00:00,2024-07-17 00:00:00,3.1,104.46,1288.0,4947.0,0.0,50.0,389.0,1672.0,437.0,937.0
35198,2023-01-06 14:00:00,2024-07-17 00:00:00,3.1,112.04,1290.0,4952.0,0.0,51.0,217.0,1351.0,436.0,977.0
35199,2023-01-06 15:00:00,2024-07-17 00:00:00,3.1,109.38,1220.0,4954.0,0.0,50.0,28.0,1461.0,403.0,937.0
35200,2023-01-06 16:00:00,2024-07-17 00:00:00,3.1,107.17,1245.0,4950.0,0.0,50.0,0.0,1678.0,343.0,909.0
35201,2023-01-06 17:00:00,2024-07-17 00:00:00,3.1,100.11,1259.0,4950.0,0.0,49.0,0.0,2348.0,307.0,898.0
35202,2023-01-06 18:00:00,2024-07-17 00:00:00,3.1,84.3,1143.0,4950.0,0.0,49.0,0.0,2931.0,309.0,750.0
35203,2023-01-06 19:00:00,2024-07-17 00:00:00,3.1,81.13,1227.0,4949.0,0.0,49.0,0.0,3248.0,311.0,688.0
35204,2023-01-06 20:00:00,2024-07-17 00:00:00,3.1,81.07,1238.0,4947.0,0.0,49.0,0.0,3486.0,311.0,719.0
35205,2023-01-06 21:00:00,2024-07-17 00:00:00,3.1,78.77,1417.0,4947.0,0.0,49.0,0.0,3580.0,310.0,579.0
35206,2023-01-06 22:00:00,2024-07-17 00:00:00,3.1,79.43,1296.0,4945.0,0.0,49.0,0.0,3494.0,314.0,651.0
35207,2023-01-06 23:00:00,2024-07-17 00:00:00,3.1,69.15,1129.0,4944.0,0.0,49.0,0.0,3465.0,317.0,528.0
