Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
35304,2023-01-11 00:00:00,2024-07-17 00:00:00,3.1,56.21,843.0,4919.0,0.0,46.0,0.0,4238.0,303.0,520.0
35305,2023-01-11 01:00:00,2024-07-17 00:00:00,3.1,56.58,856.0,4916.0,0.0,47.0,0.0,4250.0,303.0,521.0
35306,2023-01-11 02:00:00,2024-07-17 00:00:00,3.1,57.55,851.0,4915.0,0.0,47.0,0.0,4146.0,304.0,533.0
35307,2023-01-11 03:00:00,2024-07-17 00:00:00,3.1,59.08,853.0,4916.0,0.0,47.0,0.0,3907.0,308.0,537.0
35308,2023-01-11 04:00:00,2024-07-17 00:00:00,3.1,59.02,847.0,4916.0,0.0,48.0,0.0,3786.0,311.0,526.0
35309,2023-01-11 05:00:00,2024-07-17 00:00:00,3.1,63.75,880.0,4913.0,0.0,47.0,0.0,3550.0,305.0,572.0
35310,2023-01-11 06:00:00,2024-07-17 00:00:00,3.1,72.34,884.0,4914.0,0.0,47.0,0.0,3473.0,297.0,733.0
35311,2023-01-11 07:00:00,2024-07-17 00:00:00,3.1,80.23,924.0,4920.0,0.0,48.0,0.0,3370.0,296.0,859.0
35312,2023-01-11 08:00:00,2024-07-17 00:00:00,3.1,80.73,978.0,4927.0,0.0,46.0,94.0,3295.0,292.0,841.0
35313,2023-01-11 09:00:00,2024-07-17 00:00:00,3.1,77.85,982.0,4911.0,0.0,44.0,625.0,3279.0,293.0,856.0
35314,2023-01-11 10:00:00,2024-07-17 00:00:00,3.1,69.85,983.0,4914.0,0.0,45.0,1374.0,3408.0,291.0,803.0
35315,2023-01-11 11:00:00,2024-07-17 00:00:00,3.1,63.31,947.0,4928.0,0.0,46.0,1581.0,3594.0,290.0,724.0
35316,2023-01-11 12:00:00,2024-07-17 00:00:00,3.1,63.92,926.0,4928.0,0.0,46.0,1354.0,3777.0,302.0,747.0
35317,2023-01-11 13:00:00,2024-07-17 00:00:00,3.1,69.47,932.0,4928.0,0.0,45.0,950.0,3831.0,325.0,831.0
35318,2023-01-11 14:00:00,2024-07-17 00:00:00,3.1,70.89,946.0,4928.0,0.0,44.0,452.0,3889.0,332.0,795.0
35319,2023-01-11 15:00:00,2024-07-17 00:00:00,3.1,73.85,992.0,4930.0,0.0,46.0,73.0,4001.0,323.0,795.0
35320,2023-01-11 16:00:00,2024-07-17 00:00:00,3.1,78.15,1002.0,4935.0,0.0,45.0,0.0,4093.0,308.0,887.0
35321,2023-01-11 17:00:00,2024-07-17 00:00:00,3.1,76.69,989.0,4934.0,0.0,44.0,0.0,4273.0,340.0,894.0
35322,2023-01-11 18:00:00,2024-07-17 00:00:00,3.1,74.1,1002.0,4927.0,0.0,44.0,0.0,4304.0,351.0,832.0
35323,2023-01-11 19:00:00,2024-07-17 00:00:00,3.1,67.75,915.0,4925.0,0.0,43.0,0.0,4413.0,383.0,759.0
35324,2023-01-11 20:00:00,2024-07-17 00:00:00,3.1,65.82,913.0,4923.0,0.0,41.0,0.0,4405.0,412.0,719.0
35325,2023-01-11 21:00:00,2024-07-17 00:00:00,3.1,63.93,902.0,4923.0,0.0,41.0,0.0,4356.0,459.0,683.0
35326,2023-01-11 22:00:00,2024-07-17 00:00:00,3.1,62.68,880.0,4921.0,0.0,42.0,0.0,4312.0,466.0,664.0
35327,2023-01-11 23:00:00,2024-07-17 00:00:00,3.1,55.97,862.0,4919.0,0.0,41.0,0.0,4272.0,472.0,525.0
