UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-09-18 00:00:00,721.0,2810.0,0.0,2.0,0.0,1102.0,418.0,478.0
2023-09-18 01:00:00,735.0,2811.0,0.0,3.0,0.0,710.0,439.0,467.0
2023-09-18 02:00:00,742.0,2813.0,0.0,3.0,0.0,673.0,437.0,464.0
2023-09-18 03:00:00,677.0,2818.0,0.0,4.0,0.0,1405.0,414.0,468.0
2023-09-18 04:00:00,846.0,2821.0,0.0,4.0,0.0,1625.0,406.0,568.0
2023-09-18 05:00:00,1201.0,2823.0,0.0,6.0,9.0,2117.0,417.0,722.0
2023-09-18 06:00:00,1205.0,2824.0,0.0,5.0,289.0,2848.0,422.0,770.0
2023-09-18 07:00:00,1149.0,2828.0,0.0,5.0,865.0,2916.0,383.0,777.0
2023-09-18 08:00:00,875.0,2826.0,0.0,5.0,1493.0,3065.0,395.0,723.0
2023-09-18 09:00:00,785.0,2824.0,0.0,6.0,1856.0,3162.0,394.0,695.0
2023-09-18 10:00:00,739.0,2821.0,0.0,5.0,2598.0,3144.0,409.0,628.0
2023-09-18 11:00:00,679.0,2821.0,0.0,4.0,3744.0,2856.0,403.0,575.0
2023-09-18 12:00:00,706.0,2820.0,0.0,4.0,3602.0,3281.0,417.0,576.0
2023-09-18 13:00:00,692.0,2820.0,0.0,3.0,2910.0,3459.0,430.0,643.0
2023-09-18 14:00:00,736.0,2826.0,0.0,3.0,1933.0,3713.0,440.0,694.0
2023-09-18 15:00:00,751.0,2823.0,0.0,3.0,1280.0,3674.0,440.0,685.0
2023-09-18 16:00:00,818.0,2823.0,0.0,3.0,562.0,3671.0,450.0,720.0
2023-09-18 17:00:00,803.0,2826.0,0.0,2.0,134.0,3524.0,493.0,802.0
2023-09-18 18:00:00,786.0,2826.0,0.0,3.0,0.0,3537.0,430.0,828.0
2023-09-18 19:00:00,798.0,2827.0,0.0,8.0,0.0,3469.0,414.0,804.0
2023-09-18 20:00:00,771.0,2832.0,0.0,10.0,0.0,3456.0,418.0,665.0
2023-09-18 21:00:00,737.0,2833.0,0.0,10.0,0.0,3353.0,424.0,599.0
2023-09-18 22:00:00,694.0,2833.0,0.0,9.0,0.0,3291.0,447.0,512.0
2023-09-18 23:00:00,677.0,2835.0,0.0,8.0,0.0,3344.0,452.0,513.0
