Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
43704,2023-12-27 00:00:00,2024-07-17 00:00:00,3.1,141.33,474.0,0.0,861.0,16.0,71.0,59.0
43705,2023-12-27 01:00:00,2024-07-17 00:00:00,3.1,134.76,474.0,0.0,933.0,0.0,97.0,62.0
43706,2023-12-27 02:00:00,2024-07-17 00:00:00,3.1,145.15,474.0,0.0,803.0,0.0,106.0,59.0
43707,2023-12-27 03:00:00,2024-07-17 00:00:00,3.1,144.25,474.0,0.0,753.0,0.0,162.0,58.0
43708,2023-12-27 04:00:00,2024-07-17 00:00:00,3.1,138.44,477.0,0.0,758.0,0.0,229.0,60.0
43709,2023-12-27 05:00:00,2024-07-17 00:00:00,3.1,136.16,476.0,0.0,747.0,0.0,251.0,56.0
43710,2023-12-27 06:00:00,2024-07-17 00:00:00,3.1,123.98,334.0,0.0,683.0,0.0,198.0,60.0
43711,2023-12-27 07:00:00,2024-07-17 00:00:00,3.1,114.43,285.0,0.0,614.0,0.0,264.0,60.0
43712,2023-12-27 08:00:00,2024-07-17 00:00:00,3.1,130.96,285.0,0.0,492.0,0.0,235.0,61.0
43713,2023-12-27 09:00:00,2024-07-17 00:00:00,3.1,129.17,285.0,0.0,452.0,0.0,283.0,59.0
43714,2023-12-27 10:00:00,2024-07-17 00:00:00,3.1,123.02,285.0,0.0,489.0,0.0,311.0,62.0
43715,2023-12-27 11:00:00,2024-07-17 00:00:00,3.1,113.1,284.0,0.0,561.0,0.0,321.0,58.0
43716,2023-12-27 12:00:00,2024-07-17 00:00:00,3.1,99.1,285.0,0.0,678.0,0.0,394.0,61.0
43717,2023-12-27 13:00:00,2024-07-17 00:00:00,3.1,84.19,286.0,0.0,851.0,0.0,458.0,58.0
43718,2023-12-27 14:00:00,2024-07-17 00:00:00,3.1,79.5,284.0,0.0,945.0,0.0,473.0,61.0
43719,2023-12-27 15:00:00,2024-07-17 00:00:00,3.1,78.58,285.0,0.0,948.0,0.0,488.0,60.0
43720,2023-12-27 16:00:00,2024-07-17 00:00:00,3.1,82.45,286.0,0.0,834.0,10.0,506.0,59.0
43721,2023-12-27 17:00:00,2024-07-17 00:00:00,3.1,85.97,296.0,0.0,779.0,37.0,509.0,61.0
43722,2023-12-27 18:00:00,2024-07-17 00:00:00,3.1,109.86,457.0,0.0,772.0,71.0,489.0,59.0
43723,2023-12-27 19:00:00,2024-07-17 00:00:00,3.1,111.35,474.0,0.0,717.0,97.0,541.0,61.0
43724,2023-12-27 20:00:00,2024-07-17 00:00:00,3.1,122.38,472.0,0.0,543.0,97.0,548.0,63.0
43725,2023-12-27 21:00:00,2024-07-17 00:00:00,3.1,133.5,511.0,0.0,511.0,85.0,511.0,61.0
43726,2023-12-27 22:00:00,2024-07-17 00:00:00,3.1,158.03,633.0,0.0,432.0,63.0,515.0,61.0
43727,2023-12-27 23:00:00,2024-07-17 00:00:00,3.1,161.02,651.0,0.0,423.0,43.0,528.0,58.0
