Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
43488,2023-12-18 00:00:00,2024-07-17 00:00:00,3.1,189.85,676.0,0.0,664.0,23.0,64.0,54.0
43489,2023-12-18 01:00:00,2024-07-17 00:00:00,3.1,172.64,674.0,0.0,832.0,0.0,76.0,59.0
43490,2023-12-18 02:00:00,2024-07-17 00:00:00,3.1,197.2,673.0,0.0,629.0,0.0,68.0,56.0
43491,2023-12-18 03:00:00,2024-07-17 00:00:00,3.1,198.26,676.0,0.0,607.0,0.0,85.0,56.0
43492,2023-12-18 04:00:00,2024-07-17 00:00:00,3.1,205.38,679.0,0.0,549.0,0.0,96.0,56.0
43493,2023-12-18 05:00:00,2024-07-17 00:00:00,3.1,202.74,619.0,0.0,491.0,0.0,128.0,59.0
43494,2023-12-18 06:00:00,2024-07-17 00:00:00,3.1,175.95,481.0,0.0,524.0,0.0,138.0,58.0
43495,2023-12-18 07:00:00,2024-07-17 00:00:00,3.1,181.95,482.0,0.0,420.0,0.0,197.0,55.0
43496,2023-12-18 08:00:00,2024-07-17 00:00:00,3.1,190.02,482.0,0.0,361.0,0.0,209.0,56.0
43497,2023-12-18 09:00:00,2024-07-17 00:00:00,3.1,188.34,482.0,0.0,335.0,0.0,249.0,58.0
43498,2023-12-18 10:00:00,2024-07-17 00:00:00,3.1,182.14,484.0,0.0,330.0,0.0,290.0,56.0
43499,2023-12-18 11:00:00,2024-07-17 00:00:00,3.1,185.19,482.0,0.0,338.0,0.0,263.0,57.0
43500,2023-12-18 12:00:00,2024-07-17 00:00:00,3.1,187.01,482.0,0.0,348.0,0.0,244.0,58.0
43501,2023-12-18 13:00:00,2024-07-17 00:00:00,3.1,157.74,482.0,0.0,533.0,0.0,269.0,58.0
43502,2023-12-18 14:00:00,2024-07-17 00:00:00,3.1,156.73,483.0,0.0,562.0,0.0,250.0,58.0
43503,2023-12-18 15:00:00,2024-07-17 00:00:00,3.1,143.76,481.0,0.0,690.0,0.0,232.0,55.0
43504,2023-12-18 16:00:00,2024-07-17 00:00:00,3.1,139.72,482.0,0.0,717.0,5.0,250.0,57.0
43505,2023-12-18 17:00:00,2024-07-17 00:00:00,3.1,132.05,481.0,0.0,797.0,28.0,243.0,60.0
43506,2023-12-18 18:00:00,2024-07-17 00:00:00,3.1,131.82,480.0,0.0,818.0,56.0,195.0,60.0
43507,2023-12-18 19:00:00,2024-07-17 00:00:00,3.1,139.81,480.0,0.0,749.0,65.0,160.0,59.0
43508,2023-12-18 20:00:00,2024-07-17 00:00:00,3.1,148.7,481.0,0.0,629.0,76.0,180.0,59.0
43509,2023-12-18 21:00:00,2024-07-17 00:00:00,3.1,140.04,481.0,0.0,671.0,57.0,242.0,58.0
43510,2023-12-18 22:00:00,2024-07-17 00:00:00,3.1,129.38,477.0,0.0,713.0,49.0,318.0,56.0
43511,2023-12-18 23:00:00,2024-07-17 00:00:00,3.1,134.44,479.0,0.0,828.0,28.0,193.0,64.0
