Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
36072,2023-02-12 00:00:00,2024-07-17 00:00:00,3.1,222.6,459.0,0.0,358.0,278.0,128.0,52.0
36073,2023-02-12 01:00:00,2024-07-17 00:00:00,3.1,220.27,516.0,0.0,664.0,66.0,120.0,58.0
36074,2023-02-12 02:00:00,2024-07-17 00:00:00,3.1,220.19,565.0,0.0,774.0,0.0,129.0,55.0
36075,2023-02-12 03:00:00,2024-07-17 00:00:00,3.1,224.82,568.0,0.0,775.0,0.0,101.0,56.0
36076,2023-02-12 04:00:00,2024-07-17 00:00:00,3.1,226.26,572.0,0.0,774.0,0.0,88.0,52.0
36077,2023-02-12 05:00:00,2024-07-17 00:00:00,3.1,260.54,570.0,0.0,590.0,0.0,67.0,58.0
36078,2023-02-12 06:00:00,2024-07-17 00:00:00,3.1,259.97,573.0,0.0,586.0,0.0,73.0,56.0
36079,2023-02-12 07:00:00,2024-07-17 00:00:00,3.1,257.71,572.0,0.0,585.0,0.0,83.0,55.0
36080,2023-02-12 08:00:00,2024-07-17 00:00:00,3.1,258.62,573.0,0.0,582.0,0.0,82.0,55.0
36081,2023-02-12 09:00:00,2024-07-17 00:00:00,3.1,234.97,421.0,0.0,556.0,0.0,74.0,57.0
36082,2023-02-12 10:00:00,2024-07-17 00:00:00,3.1,224.67,396.0,0.0,561.0,0.0,85.0,54.0
36083,2023-02-12 11:00:00,2024-07-17 00:00:00,3.1,232.26,418.0,0.0,572.0,0.0,69.0,57.0
36084,2023-02-12 12:00:00,2024-07-17 00:00:00,3.1,266.62,569.0,0.0,567.0,0.0,54.0,56.0
36085,2023-02-12 13:00:00,2024-07-17 00:00:00,3.1,259.38,577.0,0.0,633.0,0.0,37.0,57.0
36086,2023-02-12 14:00:00,2024-07-17 00:00:00,3.1,246.23,579.0,0.0,704.0,0.0,41.0,55.0
36087,2023-02-12 15:00:00,2024-07-17 00:00:00,3.1,233.8,578.0,0.0,806.0,1.0,22.0,56.0
36088,2023-02-12 16:00:00,2024-07-17 00:00:00,3.1,219.23,564.0,0.0,801.0,93.0,20.0,50.0
36089,2023-02-12 17:00:00,2024-07-17 00:00:00,3.1,211.98,570.0,0.0,710.0,305.0,7.0,56.0
36090,2023-02-12 18:00:00,2024-07-17 00:00:00,3.1,218.31,555.0,0.0,583.0,345.0,11.0,51.0
36091,2023-02-12 19:00:00,2024-07-17 00:00:00,3.1,233.8,536.0,0.0,466.0,324.0,16.0,54.0
36092,2023-02-12 20:00:00,2024-07-17 00:00:00,3.1,239.56,491.0,0.0,388.0,304.0,12.0,49.0
36093,2023-02-12 21:00:00,2024-07-17 00:00:00,3.1,238.96,459.0,0.0,371.0,303.0,3.0,52.0
36094,2023-02-12 22:00:00,2024-07-17 00:00:00,3.1,234.67,455.0,0.0,367.0,324.0,3.0,50.0
36095,2023-02-12 23:00:00,2024-07-17 00:00:00,3.1,235.37,476.0,0.0,373.0,340.0,8.0,52.0
