UTC time,nat_gas,oil,hydro,solar,wind,other
2023-04-13 00:00:00,0.0,0.0,1080.0,207.0,598.0,42.0
2023-04-13 01:00:00,0.0,0.0,1107.0,154.0,606.0,40.0
2023-04-13 02:00:00,0.0,0.0,1108.0,49.0,626.0,45.0
2023-04-13 03:00:00,0.0,0.0,1095.0,1.0,646.0,42.0
2023-04-13 04:00:00,0.0,0.0,1102.0,0.0,642.0,46.0
2023-04-13 05:00:00,0.0,0.0,1108.0,0.0,643.0,44.0
2023-04-13 06:00:00,0.0,0.0,1085.0,0.0,634.0,45.0
2023-04-13 07:00:00,0.0,0.0,873.0,0.0,649.0,45.0
2023-04-13 08:00:00,0.0,0.0,787.0,0.0,645.0,44.0
2023-04-13 09:00:00,0.0,0.0,778.0,0.0,647.0,45.0
2023-04-13 10:00:00,0.0,0.0,780.0,0.0,616.0,43.0
2023-04-13 11:00:00,0.0,0.0,907.0,0.0,619.0,45.0
2023-04-13 12:00:00,0.0,0.0,974.0,0.0,623.0,44.0
2023-04-13 13:00:00,0.0,0.0,1062.0,0.0,596.0,46.0
2023-04-13 14:00:00,0.0,0.0,1090.0,19.0,587.0,46.0
2023-04-13 15:00:00,0.0,0.0,1073.0,156.0,622.0,46.0
2023-04-13 16:00:00,0.0,0.0,1067.0,272.0,620.0,44.0
2023-04-13 17:00:00,0.0,0.0,1032.0,283.0,624.0,45.0
2023-04-13 18:00:00,0.0,0.0,972.0,285.0,608.0,46.0
2023-04-13 19:00:00,0.0,0.0,980.0,281.0,593.0,44.0
2023-04-13 20:00:00,0.0,0.0,1003.0,290.0,552.0,42.0
2023-04-13 21:00:00,0.0,0.0,1030.0,318.0,525.0,42.0
2023-04-13 22:00:00,0.0,0.0,960.0,331.0,510.0,44.0
2023-04-13 23:00:00,0.0,0.0,1085.0,328.0,478.0,42.0
