Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
37128,2023-03-28 00:00:00,2024-07-17 00:00:00,3.1,157.07,304.0,0.0,462.0,232.0,291.0,53.0
37129,2023-03-28 01:00:00,2024-07-17 00:00:00,3.1,148.31,334.0,0.0,550.0,108.0,477.0,56.0
37130,2023-03-28 02:00:00,2024-07-17 00:00:00,3.1,145.43,362.0,0.0,715.0,23.0,500.0,57.0
37131,2023-03-28 03:00:00,2024-07-17 00:00:00,3.1,143.5,364.0,0.0,725.0,0.0,529.0,55.0
37132,2023-03-28 04:00:00,2024-07-17 00:00:00,3.1,143.89,365.0,0.0,636.0,0.0,607.0,55.0
37133,2023-03-28 05:00:00,2024-07-17 00:00:00,3.1,146.0,365.0,0.0,581.0,0.0,643.0,58.0
37134,2023-03-28 06:00:00,2024-07-17 00:00:00,3.1,145.2,363.0,0.0,576.0,0.0,644.0,56.0
37135,2023-03-28 07:00:00,2024-07-17 00:00:00,3.1,146.68,363.0,0.0,574.0,0.0,632.0,57.0
37136,2023-03-28 08:00:00,2024-07-17 00:00:00,3.1,143.09,362.0,0.0,642.0,0.0,608.0,56.0
37137,2023-03-28 09:00:00,2024-07-17 00:00:00,3.1,144.26,362.0,0.0,637.0,0.0,602.0,57.0
37138,2023-03-28 10:00:00,2024-07-17 00:00:00,3.1,143.2,363.0,0.0,647.0,0.0,609.0,57.0
37139,2023-03-28 11:00:00,2024-07-17 00:00:00,3.1,143.69,363.0,0.0,649.0,0.0,601.0,57.0
37140,2023-03-28 12:00:00,2024-07-17 00:00:00,3.1,138.84,362.0,0.0,695.0,0.0,629.0,59.0
37141,2023-03-28 13:00:00,2024-07-17 00:00:00,3.1,128.09,361.0,0.0,855.0,0.0,639.0,58.0
37142,2023-03-28 14:00:00,2024-07-17 00:00:00,3.1,127.29,360.0,0.0,889.0,0.0,609.0,56.0
37143,2023-03-28 15:00:00,2024-07-17 00:00:00,3.1,134.45,370.0,0.0,796.0,17.0,616.0,60.0
37144,2023-03-28 16:00:00,2024-07-17 00:00:00,3.1,146.39,403.0,0.0,662.0,47.0,614.0,55.0
37145,2023-03-28 17:00:00,2024-07-17 00:00:00,3.1,143.77,397.0,0.0,632.0,79.0,641.0,56.0
37146,2023-03-28 18:00:00,2024-07-17 00:00:00,3.1,142.11,358.0,0.0,542.0,110.0,627.0,58.0
37147,2023-03-28 19:00:00,2024-07-17 00:00:00,3.1,139.97,351.0,0.0,499.0,179.0,624.0,58.0
37148,2023-03-28 20:00:00,2024-07-17 00:00:00,3.1,140.23,349.0,0.0,479.0,199.0,614.0,57.0
37149,2023-03-28 21:00:00,2024-07-17 00:00:00,3.1,141.48,347.0,0.0,475.0,197.0,589.0,55.0
37150,2023-03-28 22:00:00,2024-07-17 00:00:00,3.1,133.82,338.0,0.0,506.0,223.0,597.0,50.0
37151,2023-03-28 23:00:00,2024-07-17 00:00:00,3.1,132.81,341.0,0.0,551.0,164.0,613.0,48.0
