UTC time,nat_gas,oil,hydro,solar,wind,other
2023-02-11 00:00:00,201.0,0.0,560.0,188.0,531.0,52.0
2023-02-11 01:00:00,200.0,0.0,742.0,28.0,523.0,55.0
2023-02-11 02:00:00,200.0,0.0,807.0,0.0,485.0,53.0
2023-02-11 03:00:00,200.0,0.0,812.0,0.0,470.0,54.0
2023-02-11 04:00:00,200.0,0.0,833.0,0.0,447.0,55.0
2023-02-11 05:00:00,199.0,0.0,822.0,0.0,426.0,55.0
2023-02-11 06:00:00,201.0,0.0,665.0,0.0,402.0,55.0
2023-02-11 07:00:00,200.0,0.0,662.0,0.0,336.0,54.0
2023-02-11 08:00:00,199.0,0.0,655.0,0.0,301.0,56.0
2023-02-11 09:00:00,201.0,0.0,662.0,0.0,308.0,55.0
2023-02-11 10:00:00,202.0,0.0,670.0,0.0,237.0,54.0
2023-02-11 11:00:00,211.0,0.0,704.0,0.0,156.0,56.0
2023-02-11 12:00:00,388.0,0.0,713.0,0.0,146.0,56.0
2023-02-11 13:00:00,553.0,0.0,823.0,0.0,159.0,53.0
2023-02-11 14:00:00,572.0,0.0,819.0,0.0,110.0,55.0
2023-02-11 15:00:00,573.0,0.0,818.0,0.0,131.0,56.0
2023-02-11 16:00:00,561.0,0.0,718.0,40.0,147.0,55.0
2023-02-11 17:00:00,526.0,0.0,594.0,189.0,114.0,56.0
2023-02-11 18:00:00,512.0,0.0,480.0,266.0,91.0,56.0
2023-02-11 19:00:00,485.0,0.0,360.0,296.0,79.0,54.0
2023-02-11 20:00:00,493.0,0.0,355.0,292.0,94.0,52.0
2023-02-11 21:00:00,485.0,0.0,397.0,307.0,94.0,53.0
2023-02-11 22:00:00,459.0,0.0,357.0,329.0,96.0,49.0
2023-02-11 23:00:00,456.0,0.0,346.0,344.0,115.0,49.0
