Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
43320,2023-12-11 00:00:00,2024-07-17 00:00:00,3.1,163.77,305.0,0.0,732.0,7.0,99.0,35.0
43321,2023-12-11 01:00:00,2024-07-17 00:00:00,3.1,160.32,333.0,0.0,852.0,0.0,102.0,40.0
43322,2023-12-11 02:00:00,2024-07-17 00:00:00,3.1,159.16,332.0,0.0,865.0,0.0,80.0,35.0
43323,2023-12-11 03:00:00,2024-07-17 00:00:00,3.1,153.11,334.0,0.0,973.0,0.0,54.0,38.0
43324,2023-12-11 04:00:00,2024-07-17 00:00:00,3.1,147.0,335.0,0.0,1042.0,0.0,57.0,38.0
43325,2023-12-11 05:00:00,2024-07-17 00:00:00,3.1,149.54,335.0,0.0,988.0,0.0,79.0,38.0
43326,2023-12-11 06:00:00,2024-07-17 00:00:00,3.1,183.08,337.0,0.0,712.0,0.0,63.0,40.0
43327,2023-12-11 07:00:00,2024-07-17 00:00:00,3.1,211.21,335.0,0.0,535.0,0.0,59.0,38.0
43328,2023-12-11 08:00:00,2024-07-17 00:00:00,3.1,227.43,317.0,0.0,437.0,0.0,59.0,39.0
43329,2023-12-11 09:00:00,2024-07-17 00:00:00,3.1,220.03,291.0,0.0,373.0,0.0,111.0,37.0
43330,2023-12-11 10:00:00,2024-07-17 00:00:00,3.1,213.08,291.0,0.0,371.0,0.0,148.0,40.0
43331,2023-12-11 11:00:00,2024-07-17 00:00:00,3.1,210.21,291.0,0.0,374.0,0.0,155.0,39.0
43332,2023-12-11 12:00:00,2024-07-17 00:00:00,3.1,206.77,291.0,0.0,418.0,0.0,129.0,39.0
43333,2023-12-11 13:00:00,2024-07-17 00:00:00,3.1,176.68,292.0,0.0,607.0,0.0,116.0,39.0
43334,2023-12-11 14:00:00,2024-07-17 00:00:00,3.1,148.29,291.0,0.0,855.0,0.0,115.0,41.0
43335,2023-12-11 15:00:00,2024-07-17 00:00:00,3.1,142.51,299.0,0.0,973.0,0.0,87.0,41.0
43336,2023-12-11 16:00:00,2024-07-17 00:00:00,3.1,191.82,462.0,0.0,862.0,3.0,69.0,39.0
43337,2023-12-11 17:00:00,2024-07-17 00:00:00,3.1,218.81,477.0,0.0,700.0,25.0,38.0,40.0
43338,2023-12-11 18:00:00,2024-07-17 00:00:00,3.1,230.19,478.0,0.0,614.0,47.0,35.0,40.0
43339,2023-12-11 19:00:00,2024-07-17 00:00:00,3.1,232.06,480.0,0.0,555.0,82.0,53.0,40.0
43340,2023-12-11 20:00:00,2024-07-17 00:00:00,3.1,255.01,476.0,0.0,433.0,83.0,50.0,40.0
43341,2023-12-11 21:00:00,2024-07-17 00:00:00,3.1,261.0,476.0,0.0,438.0,86.0,22.0,43.0
43342,2023-12-11 22:00:00,2024-07-17 00:00:00,3.1,272.88,475.0,0.0,441.0,39.0,6.0,40.0
43343,2023-12-11 23:00:00,2024-07-17 00:00:00,3.1,275.45,475.0,0.0,447.0,25.0,6.0,42.0
