Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
39192,2023-06-22 00:00:00,2024-07-17 00:00:00,3.1,61.65,300.0,0.0,1375.0,451.0,74.0,48.0
39193,2023-06-22 01:00:00,2024-07-17 00:00:00,3.1,39.49,146.0,0.0,1356.0,419.0,57.0,45.0
39194,2023-06-22 02:00:00,2024-07-17 00:00:00,3.1,55.0,260.0,0.0,1458.0,326.0,36.0,35.0
39195,2023-06-22 03:00:00,2024-07-17 00:00:00,3.1,72.09,333.0,0.0,1543.0,101.0,46.0,45.0
39196,2023-06-22 04:00:00,2024-07-17 00:00:00,3.1,78.71,347.0,0.0,1485.0,3.0,61.0,42.0
39197,2023-06-22 05:00:00,2024-07-17 00:00:00,3.1,88.52,399.0,0.0,1418.0,0.0,98.0,45.0
39198,2023-06-22 06:00:00,2024-07-17 00:00:00,3.1,107.71,499.0,0.0,1382.0,0.0,24.0,44.0
39199,2023-06-22 07:00:00,2024-07-17 00:00:00,3.1,134.31,615.0,0.0,1217.0,0.0,0.0,42.0
39200,2023-06-22 08:00:00,2024-07-17 00:00:00,3.1,134.89,620.0,0.0,1214.0,0.0,7.0,43.0
39201,2023-06-22 09:00:00,2024-07-17 00:00:00,3.1,126.5,618.0,0.0,1308.0,0.0,34.0,43.0
39202,2023-06-22 10:00:00,2024-07-17 00:00:00,3.1,129.64,623.0,0.0,1294.0,0.0,26.0,48.0
39203,2023-06-22 11:00:00,2024-07-17 00:00:00,3.1,129.57,626.0,0.0,1287.0,0.0,43.0,49.0
39204,2023-06-22 12:00:00,2024-07-17 00:00:00,3.1,128.18,628.0,0.0,1319.0,0.0,40.0,50.0
39205,2023-06-22 13:00:00,2024-07-17 00:00:00,3.1,117.03,628.0,0.0,1486.0,34.0,41.0,52.0
39206,2023-06-22 14:00:00,2024-07-17 00:00:00,3.1,91.41,475.0,0.0,1438.0,213.0,77.0,53.0
39207,2023-06-22 15:00:00,2024-07-17 00:00:00,3.1,63.32,284.0,0.0,1371.0,397.0,44.0,54.0
39208,2023-06-22 16:00:00,2024-07-17 00:00:00,3.1,61.82,280.0,0.0,1302.0,443.0,41.0,47.0
39209,2023-06-22 17:00:00,2024-07-17 00:00:00,3.1,59.07,278.0,0.0,1300.0,459.0,80.0,43.0
39210,2023-06-22 18:00:00,2024-07-17 00:00:00,3.1,62.59,275.0,0.0,1188.0,461.0,70.0,45.0
39211,2023-06-22 19:00:00,2024-07-17 00:00:00,3.1,64.4,273.0,0.0,1154.0,462.0,60.0,48.0
39212,2023-06-22 20:00:00,2024-07-17 00:00:00,3.1,63.85,274.0,0.0,1128.0,460.0,46.0,40.0
39213,2023-06-22 21:00:00,2024-07-17 00:00:00,3.1,66.01,284.0,0.0,1140.0,455.0,29.0,41.0
39214,2023-06-22 22:00:00,2024-07-17 00:00:00,3.1,64.31,283.0,0.0,1202.0,444.0,17.0,40.0
39215,2023-06-22 23:00:00,2024-07-17 00:00:00,3.1,60.11,283.0,0.0,1328.0,449.0,16.0,39.0
