Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
39504,2023-07-05 00:00:00,2024-07-17 00:00:00,3.1,99.29,614.0,0.0,1096.0,445.0,315.0,38.0
39505,2023-07-05 01:00:00,2024-07-17 00:00:00,3.1,95.61,612.0,0.0,1180.0,420.0,372.0,43.0
39506,2023-07-05 02:00:00,2024-07-17 00:00:00,3.1,100.53,617.0,0.0,1229.0,314.0,413.0,64.0
39507,2023-07-05 03:00:00,2024-07-17 00:00:00,3.1,107.99,619.0,0.0,1249.0,96.0,425.0,62.0
39508,2023-07-05 04:00:00,2024-07-17 00:00:00,3.1,110.46,609.0,0.0,1238.0,2.0,460.0,64.0
39509,2023-07-05 05:00:00,2024-07-17 00:00:00,3.1,117.12,608.0,0.0,1143.0,0.0,416.0,63.0
39510,2023-07-05 06:00:00,2024-07-17 00:00:00,3.1,129.88,612.0,0.0,980.0,0.0,316.0,48.0
39511,2023-07-05 07:00:00,2024-07-17 00:00:00,3.1,144.65,615.0,0.0,916.0,0.0,170.0,43.0
39512,2023-07-05 08:00:00,2024-07-17 00:00:00,3.1,146.35,618.0,0.0,933.0,0.0,152.0,48.0
39513,2023-07-05 09:00:00,2024-07-17 00:00:00,3.1,143.68,591.0,0.0,921.0,0.0,160.0,50.0
39514,2023-07-05 10:00:00,2024-07-17 00:00:00,3.1,112.01,371.0,0.0,923.0,0.0,134.0,49.0
39515,2023-07-05 11:00:00,2024-07-17 00:00:00,3.1,98.63,285.0,0.0,911.0,0.0,134.0,54.0
39516,2023-07-05 12:00:00,2024-07-17 00:00:00,3.1,95.41,275.0,0.0,945.0,0.0,133.0,57.0
39517,2023-07-05 13:00:00,2024-07-17 00:00:00,3.1,92.06,276.0,0.0,972.0,21.0,113.0,52.0
39518,2023-07-05 14:00:00,2024-07-17 00:00:00,3.1,82.78,304.0,0.0,939.0,202.0,110.0,33.0
39519,2023-07-05 15:00:00,2024-07-17 00:00:00,3.1,114.25,587.0,0.0,946.0,399.0,90.0,30.0
39520,2023-07-05 16:00:00,2024-07-17 00:00:00,3.1,114.12,598.0,0.0,943.0,447.0,72.0,30.0
39521,2023-07-05 17:00:00,2024-07-17 00:00:00,3.1,111.47,608.0,0.0,974.0,451.0,89.0,25.0
39522,2023-07-05 18:00:00,2024-07-17 00:00:00,3.1,99.06,619.0,0.0,1149.0,455.0,89.0,0.0
39523,2023-07-05 19:00:00,2024-07-17 00:00:00,3.1,108.12,615.0,0.0,1176.0,456.0,26.0,39.0
39524,2023-07-05 20:00:00,2024-07-17 00:00:00,3.1,108.0,614.0,0.0,1220.0,453.0,11.0,45.0
39525,2023-07-05 21:00:00,2024-07-17 00:00:00,3.1,104.28,613.0,0.0,1298.0,453.0,5.0,43.0
39526,2023-07-05 22:00:00,2024-07-17 00:00:00,3.1,100.17,613.0,0.0,1369.0,449.0,4.0,36.0
39527,2023-07-05 23:00:00,2024-07-17 00:00:00,3.1,100.62,614.0,0.0,1373.0,448.0,2.0,38.0
