,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-09-01 00:00:00,2023-09-03 16:44:46,3.0,419.37,1060.0,200.0
1,2023-09-01 01:00:00,2023-09-03 16:44:46,3.0,440.35,1067.0,134.0
2,2023-09-01 02:00:00,2023-09-03 16:44:46,3.0,469.11,1076.0,53.0
3,2023-09-01 03:00:00,2023-09-03 16:44:46,3.0,471.33,1073.0,47.0
4,2023-09-01 04:00:00,2023-09-03 16:44:46,3.0,476.5,1055.0,33.0
5,2023-09-01 05:00:00,2023-09-03 16:44:46,3.0,484.14,974.0,13.0
6,2023-09-01 06:00:00,2023-09-03 16:44:46,3.0,487.65,941.0,5.0
7,2023-09-01 07:00:00,2023-09-03 16:44:46,3.0,490.0,820.0,0.0
8,2023-09-01 08:00:00,2023-09-03 16:44:46,3.0,490.0,586.0,0.0
9,2023-09-01 09:00:00,2023-09-03 16:44:46,3.0,490.0,552.0,0.0
10,2023-09-01 10:00:00,2023-09-03 16:44:46,3.0,490.0,473.0,0.0
11,2023-09-01 11:00:00,2023-09-03 16:44:46,3.0,490.0,468.0,0.0
12,2023-09-01 12:00:00,2023-09-03 16:44:46,3.0,490.0,481.0,0.0
13,2023-09-01 13:00:00,2023-09-03 16:44:46,3.0,490.0,506.0,0.0
14,2023-09-01 14:00:00,2023-09-03 16:44:46,3.0,430.55,428.0,66.0
15,2023-09-01 15:00:00,2023-09-03 16:44:46,3.0,361.46,421.0,171.0
16,2023-09-01 16:00:00,2023-09-03 16:44:46,3.0,357.45,429.0,182.0
17,2023-09-01 17:00:00,2023-09-03 16:44:46,3.0,357.32,459.0,195.0
18,2023-09-01 18:00:00,2023-09-03 16:44:46,3.0,386.51,660.0,200.0
19,2023-09-01 19:00:00,2023-09-03 16:44:46,3.0,398.6,766.0,198.0
20,2023-09-01 20:00:00,2023-09-03 16:44:46,3.0,406.59,867.0,200.0
21,2023-09-01 21:00:00,2023-09-03 16:44:46,3.0,413.97,956.0,197.0
22,2023-09-01 22:00:00,2023-09-03 16:44:46,3.0,418.25,1030.0,198.0
23,2023-09-01 23:00:00,2023-09-03 16:44:46,3.0,421.13,1054.0,193.0
