UTC time,creation_time (UTC),version,nat_gas,nuclear,oil,solar,other
2023-08-11 00:00:00,2023-08-13 18:27:37,3.0,15208.0,3700.0,0.0,383.0,4590.0
2023-08-11 01:00:00,2023-08-13 18:27:37,3.0,14454.0,3700.0,0.0,10.0,4698.0
2023-08-11 02:00:00,2023-08-13 18:27:37,3.0,13372.0,3699.0,0.0,0.0,4673.0
2023-08-11 03:00:00,2023-08-13 18:27:37,3.0,12445.0,3701.0,0.0,0.0,4446.0
2023-08-11 04:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 05:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 06:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 07:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 08:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 09:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 10:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 11:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 12:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 13:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 14:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 15:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 16:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 17:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 18:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 19:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 20:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 21:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 22:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
2023-08-11 23:00:00,2023-08-13 18:27:37,3.0,18476.0,1934.0,0.0,36724.0,13874.0
