UTC time,creation_time (UTC),version,forecasted_avg_carbon_intensity
2023-08-22T00:00:00.000000000,2023-08-23 15:25:34,3.0,0.0
2023-08-22T01:00:00.000000000,2023-08-23 15:25:34,3.0,0.0
2023-08-22T02:00:00.000000000,2023-08-23 15:25:34,3.0,6.72428
2023-08-22T03:00:00.000000000,2023-08-23 15:25:34,3.0,78.21354
2023-08-22T04:00:00.000000000,2023-08-23 15:25:34,3.0,141.31856
2023-08-22T05:00:00.000000000,2023-08-23 15:25:34,3.0,194.4464
2023-08-22T06:00:00.000000000,2023-08-23 15:25:34,3.0,232.15311
2023-08-22T07:00:00.000000000,2023-08-23 15:25:34,3.0,262.30405
2023-08-22T08:00:00.000000000,2023-08-23 15:25:34,3.0,295.42276
2023-08-22T09:00:00.000000000,2023-08-23 15:25:34,3.0,324.7614
2023-08-22T10:00:00.000000000,2023-08-23 15:25:34,3.0,357.32605
2023-08-22T11:00:00.000000000,2023-08-23 15:25:34,3.0,392.59418
2023-08-22T12:00:00.000000000,2023-08-23 15:25:34,3.0,395.0691
2023-08-22T13:00:00.000000000,2023-08-23 15:25:34,3.0,354.66414
2023-08-22T14:00:00.000000000,2023-08-23 15:25:34,3.0,274.998
2023-08-22T15:00:00.000000000,2023-08-23 15:25:34,3.0,202.11746
2023-08-22T16:00:00.000000000,2023-08-23 15:25:34,3.0,149.76225
2023-08-22T17:00:00.000000000,2023-08-23 15:25:34,3.0,98.61116
2023-08-22T18:00:00.000000000,2023-08-23 15:25:34,3.0,34.1822
2023-08-22T19:00:00.000000000,2023-08-23 15:25:34,3.0,0.0
2023-08-22T20:00:00.000000000,2023-08-23 15:25:34,3.0,0.0
2023-08-22T21:00:00.000000000,2023-08-23 15:25:34,3.0,0.0
2023-08-22T22:00:00.000000000,2023-08-23 15:25:34,3.0,0.0
2023-08-22T23:00:00.000000000,2023-08-23 15:25:34,3.0,0.0
2023-08-23T00:00:00.000000000,2023-08-23 15:25:34,3.0,239.46646
2023-08-23T01:00:00.000000000,2023-08-23 15:25:34,3.0,234.24434
2023-08-23T02:00:00.000000000,2023-08-23 15:25:34,3.0,229.53155
2023-08-23T03:00:00.000000000,2023-08-23 15:25:34,3.0,224.61753
2023-08-23T04:00:00.000000000,2023-08-23 15:25:34,3.0,223.0022
2023-08-23T05:00:00.000000000,2023-08-23 15:25:34,3.0,217.46888
2023-08-23T06:00:00.000000000,2023-08-23 15:25:34,3.0,206.15418
2023-08-23T07:00:00.000000000,2023-08-23 15:25:34,3.0,204.72633
2023-08-23T08:00:00.000000000,2023-08-23 15:25:34,3.0,217.64412
2023-08-23T09:00:00.000000000,2023-08-23 15:25:34,3.0,242.59165
2023-08-23T10:00:00.000000000,2023-08-23 15:25:34,3.0,257.32415
2023-08-23T11:00:00.000000000,2023-08-23 15:25:34,3.0,254.62979
2023-08-23T12:00:00.000000000,2023-08-23 15:25:34,3.0,238.2801
2023-08-23T13:00:00.000000000,2023-08-23 15:25:34,3.0,215.04124
2023-08-23T14:00:00.000000000,2023-08-23 15:25:34,3.0,198.9926
