,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
0,2023-08-17 00:00:00,2023-08-18 22:28:40,3.0,343.82,13939.0,3731.0,0.0,245.0,4335.0
1,2023-08-17 01:00:00,2023-08-18 22:28:40,3.0,342.86,13245.0,3730.0,0.0,70.0,4064.0
2,2023-08-17 02:00:00,2023-08-18 22:28:40,3.0,340.93,12294.0,3730.0,0.0,31.0,3951.0
3,2023-08-17 03:00:00,2023-08-18 22:28:40,3.0,334.69,11353.0,3730.0,0.0,28.0,3566.0
4,2023-08-17 04:00:00,2023-08-18 22:28:40,3.0,331.91,10253.0,3731.0,0.0,28.0,3526.0
5,2023-08-17 05:00:00,2023-08-18 22:28:40,3.0,323.95,9098.0,3733.0,0.0,28.0,3184.0
6,2023-08-17 06:00:00,2023-08-18 22:28:40,3.0,320.24,8141.0,3735.0,0.0,28.0,3140.0
7,2023-08-17 07:00:00,2023-08-18 22:28:40,3.0,317.89,7505.0,3734.0,0.0,28.0,3130.0
8,2023-08-17 08:00:00,2023-08-18 22:28:40,3.0,315.55,7233.0,3737.0,0.0,28.0,3061.0
9,2023-08-17 09:00:00,2023-08-18 22:28:40,3.0,314.4,7131.0,3739.0,0.0,28.0,3023.0
10,2023-08-17 10:00:00,2023-08-18 22:28:40,3.0,316.17,7534.0,3741.0,0.0,28.0,3037.0
11,2023-08-17 11:00:00,2023-08-18 22:28:40,3.0,319.13,8345.0,3741.0,0.0,28.0,3042.0
12,2023-08-17 12:00:00,2023-08-18 22:28:40,3.0,316.81,8485.0,3740.0,0.0,166.0,3045.0
13,2023-08-17 13:00:00,2023-08-18 22:28:40,3.0,302.86,8743.0,3742.0,0.0,934.0,3047.0
14,2023-08-17 14:00:00,2023-08-18 22:28:40,3.0,283.46,9219.0,3741.0,0.0,2204.0,3044.0
15,2023-08-17 15:00:00,2023-08-18 22:28:40,3.0,277.8,10381.0,3742.0,0.0,2975.0,3058.0
16,2023-08-17 16:00:00,2023-08-18 22:28:40,3.0,281.88,12034.0,3741.0,0.0,3274.0,3128.0
17,2023-08-17 17:00:00,2023-08-18 22:28:40,3.0,286.86,13160.0,3740.0,0.0,3563.0,3473.0
18,2023-08-17 18:00:00,2023-08-18 22:28:40,3.0,301.33,14491.0,3739.0,0.0,3059.0,3849.0
19,2023-08-17 19:00:00,2023-08-18 22:28:40,3.0,306.96,14969.0,3736.0,0.0,2658.0,3802.0
20,2023-08-17 20:00:00,2023-08-18 22:28:40,3.0,316.31,14705.0,3733.0,0.0,1879.0,3810.0
21,2023-08-17 21:00:00,2023-08-18 22:28:40,3.0,320.69,14035.0,3730.0,0.0,1448.0,3808.0
22,2023-08-17 22:00:00,2023-08-18 22:28:40,3.0,321.95,13759.0,3729.0,0.0,1271.0,3749.0
23,2023-08-17 23:00:00,2023-08-18 22:28:40,3.0,328.11,13167.0,3730.0,0.0,815.0,3806.0
