Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
39936,2023-07-25 00:00:00,2024-07-17 00:00:00,3.1,93.91,1209.0,236.0
39937,2023-07-25 01:00:00,2024-07-17 00:00:00,3.1,130.56,800.0,235.0
39938,2023-07-25 02:00:00,2024-07-17 00:00:00,3.1,206.61,419.0,235.0
39939,2023-07-25 03:00:00,2024-07-17 00:00:00,3.1,212.22,400.0,234.0
39940,2023-07-25 04:00:00,2024-07-17 00:00:00,3.1,213.91,395.0,234.0
39941,2023-07-25 05:00:00,2024-07-17 00:00:00,3.1,277.75,244.0,228.0
39942,2023-07-25 06:00:00,2024-07-17 00:00:00,3.1,313.35,167.0,200.0
39943,2023-07-25 07:00:00,2024-07-17 00:00:00,3.1,330.9,135.0,183.0
39944,2023-07-25 08:00:00,2024-07-17 00:00:00,3.1,331.45,133.0,181.0
39945,2023-07-25 09:00:00,2024-07-17 00:00:00,3.1,465.11,43.0,182.0
39946,2023-07-25 10:00:00,2024-07-17 00:00:00,3.1,464.62,43.0,181.0
39947,2023-07-25 11:00:00,2024-07-17 00:00:00,3.1,460.51,45.0,181.0
39948,2023-07-25 12:00:00,2024-07-17 00:00:00,3.1,348.43,119.0,183.0
39949,2023-07-25 13:00:00,2024-07-17 00:00:00,3.1,282.18,220.0,212.0
39950,2023-07-25 14:00:00,2024-07-17 00:00:00,3.1,265.11,263.0,225.0
39951,2023-07-25 15:00:00,2024-07-17 00:00:00,3.1,272.37,260.0,234.0
39952,2023-07-25 16:00:00,2024-07-17 00:00:00,3.1,270.86,265.0,236.0
39953,2023-07-25 17:00:00,2024-07-17 00:00:00,3.1,237.48,334.0,235.0
39954,2023-07-25 18:00:00,2024-07-17 00:00:00,3.1,129.38,806.0,234.0
39955,2023-07-25 19:00:00,2024-07-17 00:00:00,3.1,113.84,952.0,235.0
39956,2023-07-25 20:00:00,2024-07-17 00:00:00,3.1,93.51,1210.0,235.0
39957,2023-07-25 21:00:00,2024-07-17 00:00:00,3.1,87.01,1318.0,235.0
39958,2023-07-25 22:00:00,2024-07-17 00:00:00,3.1,87.74,1305.0,235.0
39959,2023-07-25 23:00:00,2024-07-17 00:00:00,3.1,87.86,1303.0,235.0
