Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
36000,2023-02-11 00:00:00,2024-07-17 00:00:00,3.1,171.47,810.0,226.0
36001,2023-02-11 01:00:00,2024-07-17 00:00:00,3.1,128.86,1231.0,226.0
36002,2023-02-11 02:00:00,2024-07-17 00:00:00,3.1,164.06,861.0,225.0
36003,2023-02-11 03:00:00,2024-07-17 00:00:00,3.1,189.88,695.0,226.0
36004,2023-02-11 04:00:00,2024-07-17 00:00:00,3.1,188.61,699.0,225.0
36005,2023-02-11 05:00:00,2024-07-17 00:00:00,3.1,193.43,586.0,196.0
36006,2023-02-11 06:00:00,2024-07-17 00:00:00,3.1,171.71,608.0,170.0
36007,2023-02-11 07:00:00,2024-07-17 00:00:00,3.1,176.59,566.0,165.0
36008,2023-02-11 08:00:00,2024-07-17 00:00:00,3.1,177.93,563.0,166.0
36009,2023-02-11 09:00:00,2024-07-17 00:00:00,3.1,178.14,562.0,166.0
36010,2023-02-11 10:00:00,2024-07-17 00:00:00,3.1,177.72,564.0,166.0
36011,2023-02-11 11:00:00,2024-07-17 00:00:00,3.1,177.59,568.0,167.0
36012,2023-02-11 12:00:00,2024-07-17 00:00:00,3.1,168.96,718.0,196.0
36013,2023-02-11 13:00:00,2024-07-17 00:00:00,3.1,160.54,885.0,224.0
36014,2023-02-11 14:00:00,2024-07-17 00:00:00,3.1,160.3,887.0,224.0
36015,2023-02-11 15:00:00,2024-07-17 00:00:00,3.1,151.74,970.0,226.0
36016,2023-02-11 16:00:00,2024-07-17 00:00:00,3.1,147.43,967.0,216.0
36017,2023-02-11 17:00:00,2024-07-17 00:00:00,3.1,158.95,854.0,213.0
36018,2023-02-11 18:00:00,2024-07-17 00:00:00,3.1,166.64,789.0,211.0
36019,2023-02-11 19:00:00,2024-07-17 00:00:00,3.1,167.54,779.0,210.0
36020,2023-02-11 20:00:00,2024-07-17 00:00:00,3.1,167.27,766.0,206.0
36021,2023-02-11 21:00:00,2024-07-17 00:00:00,3.1,171.81,729.0,204.0
36022,2023-02-11 22:00:00,2024-07-17 00:00:00,3.1,171.62,723.0,202.0
36023,2023-02-11 23:00:00,2024-07-17 00:00:00,3.1,174.79,714.0,205.0
