,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-03 00:00:00,2023-08-13 18:54:59,3.0,431.2,1401.0,1369.0,0.0,0.0,0.0,594.0,291.0,33.0
1,2023-08-03 01:00:00,2023-08-13 18:54:59,3.0,439.55,1397.0,1411.0,0.0,0.0,0.0,535.0,287.0,87.0
2,2023-08-03 02:00:00,2023-08-13 18:54:59,3.0,473.43,1398.0,1345.0,0.0,0.0,0.0,332.0,247.0,124.0
3,2023-08-03 03:00:00,2023-08-13 18:54:59,3.0,504.83,1399.0,1429.0,0.0,0.0,0.0,126.0,226.0,191.0
4,2023-08-03 04:00:00,2023-08-13 18:54:59,3.0,506.24,1397.0,1462.0,0.0,0.0,0.0,106.0,227.0,193.0
5,2023-08-03 05:00:00,2023-08-13 18:54:59,3.0,505.51,1398.0,1669.0,0.0,0.0,0.0,105.0,165.0,99.0
6,2023-08-03 06:00:00,2023-08-13 18:54:59,3.0,505.92,1397.0,1885.0,0.0,0.0,0.0,102.0,103.0,72.0
7,2023-08-03 07:00:00,2023-08-13 18:54:59,3.0,518.74,1399.0,1743.0,0.0,0.0,0.0,96.0,58.0,29.0
8,2023-08-03 08:00:00,2023-08-13 18:54:59,3.0,521.91,1400.0,1634.0,0.0,0.0,0.0,90.0,76.0,29.0
9,2023-08-03 09:00:00,2023-08-13 18:54:59,3.0,540.95,1399.0,1330.0,0.0,0.0,0.0,43.0,105.0,29.0
10,2023-08-03 10:00:00,2023-08-13 18:54:59,3.0,553.03,1399.0,1229.0,0.0,0.0,0.0,0.0,118.0,29.0
11,2023-08-03 11:00:00,2023-08-13 18:54:59,3.0,561.16,1400.0,1109.0,0.0,0.0,0.0,0.0,119.0,29.0
12,2023-08-03 12:00:00,2023-08-13 18:54:59,3.0,570.65,1399.0,1045.0,0.0,0.0,0.0,0.0,97.0,29.0
13,2023-08-03 13:00:00,2023-08-13 18:54:59,3.0,580.11,1397.0,980.0,0.0,0.0,0.0,0.0,78.0,30.0
14,2023-08-03 14:00:00,2023-08-13 18:54:59,3.0,578.31,1399.0,795.0,0.0,0.0,0.0,71.0,82.0,29.0
15,2023-08-03 15:00:00,2023-08-13 18:54:59,3.0,531.9,1380.0,769.0,0.0,0.0,0.0,273.0,87.0,28.0
16,2023-08-03 16:00:00,2023-08-13 18:54:59,3.0,489.55,1307.0,767.0,0.0,0.0,0.0,499.0,41.0,30.0
17,2023-08-03 17:00:00,2023-08-13 18:54:59,3.0,474.36,1271.0,784.0,0.0,0.0,0.0,553.0,46.0,29.0
18,2023-08-03 18:00:00,2023-08-13 18:54:59,3.0,474.15,1347.0,997.0,0.0,0.0,0.0,554.0,45.0,28.0
19,2023-08-03 19:00:00,2023-08-13 18:54:59,3.0,473.66,1387.0,1110.0,0.0,0.0,0.0,557.0,45.0,30.0
20,2023-08-03 20:00:00,2023-08-13 18:54:59,3.0,469.41,1373.0,1196.0,0.0,0.0,0.0,557.0,46.0,28.0
21,2023-08-03 21:00:00,2023-08-13 18:54:59,3.0,462.91,1394.0,1432.0,0.0,0.0,0.0,563.0,51.0,28.0
22,2023-08-03 22:00:00,2023-08-13 18:54:59,3.0,454.21,1398.0,1750.0,0.0,0.0,0.0,554.0,71.0,31.0
23,2023-08-03 23:00:00,2023-08-13 18:54:59,3.0,454.24,1401.0,1912.0,0.0,0.0,0.0,523.0,83.0,66.0
