Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
38520,2023-05-25 00:00:00,102.26,72.0,120.0,1667.0,52.0,766.0,0.0,0.0,94.0,120.0
38521,2023-05-25 01:00:00,103.28,72.0,126.0,1669.0,52.0,756.0,0.0,0.0,94.0,120.0
38522,2023-05-25 02:00:00,105.04,72.0,137.0,1670.0,52.0,750.0,0.0,0.0,93.0,121.0
38523,2023-05-25 03:00:00,102.37,72.0,135.0,1671.0,52.0,796.0,5.0,0.0,93.0,116.0
38524,2023-05-25 04:00:00,103.03,72.0,139.0,1672.0,52.0,797.0,28.0,0.0,94.0,119.0
38525,2023-05-25 05:00:00,99.62,72.0,137.0,1670.0,52.0,869.0,81.0,0.0,94.0,117.0
38526,2023-05-25 06:00:00,97.86,72.0,134.0,1670.0,52.0,850.0,150.0,0.0,97.0,113.0
38527,2023-05-25 07:00:00,97.42,72.0,134.0,1665.0,52.0,842.0,214.0,0.0,95.0,115.0
38528,2023-05-25 08:00:00,97.38,72.0,130.0,1661.0,52.0,790.0,259.0,0.0,97.0,114.0
38529,2023-05-25 09:00:00,96.57,72.0,125.0,1661.0,51.0,728.0,285.0,0.0,91.0,110.0
38530,2023-05-25 10:00:00,97.52,72.0,122.0,1658.0,51.0,668.0,299.0,0.0,88.0,111.0
38531,2023-05-25 11:00:00,100.28,72.0,128.0,1653.0,52.0,641.0,289.0,0.0,89.0,115.0
38532,2023-05-25 12:00:00,99.76,72.0,130.0,1648.0,52.0,665.0,268.0,0.0,91.0,111.0
38533,2023-05-25 13:00:00,100.04,72.0,128.0,1644.0,52.0,702.0,213.0,0.0,90.0,113.0
38534,2023-05-25 14:00:00,109.91,72.0,214.0,1642.0,52.0,794.0,141.0,0.0,86.0,114.0
38535,2023-05-25 15:00:00,135.7,72.0,441.0,1638.0,52.0,916.0,82.0,1.0,85.0,128.0
38536,2023-05-25 16:00:00,141.32,71.0,524.0,1637.0,52.0,975.0,41.0,1.0,84.0,117.0
38537,2023-05-25 17:00:00,142.33,72.0,525.0,1642.0,52.0,975.0,15.0,1.0,85.0,118.0
38538,2023-05-25 18:00:00,144.53,72.0,536.0,1646.0,52.0,974.0,1.0,1.0,86.0,123.0
38539,2023-05-25 19:00:00,145.93,72.0,536.0,1651.0,52.0,924.0,0.0,1.0,85.0,122.0
38540,2023-05-25 20:00:00,147.02,72.0,539.0,1655.0,52.0,900.0,0.0,1.0,89.0,122.0
38541,2023-05-25 21:00:00,147.13,72.0,528.0,1660.0,52.0,843.0,0.0,1.0,89.0,118.0
38542,2023-05-25 22:00:00,126.81,72.0,325.0,1663.0,52.0,804.0,0.0,1.0,89.0,121.0
38543,2023-05-25 23:00:00,101.25,72.0,117.0,1665.0,52.0,794.0,0.0,1.0,87.0,122.0
