Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
40680,2023-08-23 00:00:00,432.43,159.0,70.0,0.0,0.0,58.0,53.0,2.0
40681,2023-08-23 01:00:00,442.99,169.0,70.0,0.0,0.0,54.0,56.0,2.0
40682,2023-08-23 02:00:00,436.54,162.0,70.0,0.0,1.0,55.0,54.0,2.0
40683,2023-08-23 03:00:00,442.36,182.0,69.0,0.0,9.0,53.0,58.0,2.0
40684,2023-08-23 04:00:00,448.49,246.0,71.0,0.0,39.0,57.0,63.0,2.0
40685,2023-08-23 05:00:00,409.23,245.0,71.0,0.0,98.0,44.0,62.0,2.0
40686,2023-08-23 06:00:00,370.13,261.0,71.0,0.0,173.0,39.0,64.0,2.0
40687,2023-08-23 07:00:00,321.67,242.0,71.0,0.0,243.0,36.0,63.0,2.0
40688,2023-08-23 08:00:00,269.51,204.0,71.0,0.0,298.0,42.0,60.0,2.0
40689,2023-08-23 09:00:00,249.48,197.0,73.0,0.0,336.0,46.0,59.0,2.0
40690,2023-08-23 10:00:00,240.15,196.0,72.0,0.0,361.0,46.0,59.0,2.0
40691,2023-08-23 11:00:00,236.3,196.0,72.0,0.0,366.0,53.0,59.0,2.0
40692,2023-08-23 12:00:00,248.63,198.0,72.0,0.0,334.0,51.0,60.0,2.0
40693,2023-08-23 13:00:00,284.37,216.0,72.0,0.0,274.0,48.0,63.0,2.0
40694,2023-08-23 14:00:00,313.59,202.0,71.0,0.0,198.0,43.0,61.0,2.0
40695,2023-08-23 15:00:00,379.26,205.0,75.0,0.0,107.0,37.0,61.0,2.0
40696,2023-08-23 16:00:00,487.57,255.0,74.0,0.0,36.0,26.0,63.0,2.0
40697,2023-08-23 17:00:00,531.04,272.0,74.0,0.0,6.0,24.0,65.0,2.0
40698,2023-08-23 18:00:00,525.39,262.0,75.0,0.0,1.0,29.0,65.0,2.0
40699,2023-08-23 19:00:00,512.12,232.0,74.0,0.0,0.0,29.0,63.0,2.0
40700,2023-08-23 20:00:00,484.37,179.0,73.0,0.0,0.0,27.0,58.0,2.0
40701,2023-08-23 21:00:00,458.34,130.0,73.0,0.0,0.0,16.0,56.0,2.0
40702,2023-08-23 22:00:00,462.51,123.0,73.0,0.0,0.0,11.0,54.0,2.0
40703,2023-08-23 23:00:00,457.27,116.0,75.0,0.0,0.0,11.0,52.0,2.0
