Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
37872,2023-04-28 00:00:00,395.0,109.0,66.0,1.0,0.0,44.0,52.0,1.0
37873,2023-04-28 01:00:00,393.28,111.0,67.0,1.0,0.0,40.0,59.0,1.0
37874,2023-04-28 02:00:00,474.55,191.0,64.0,1.0,2.0,43.0,55.0,1.0
37875,2023-04-28 03:00:00,493.24,265.0,66.0,1.0,21.0,47.0,58.0,1.0
37876,2023-04-28 04:00:00,437.2,267.0,68.0,1.0,78.0,47.0,61.0,1.0
37877,2023-04-28 05:00:00,361.47,271.0,69.0,1.0,190.0,49.0,61.0,1.0
37878,2023-04-28 06:00:00,316.83,269.0,71.0,1.0,270.0,60.0,58.0,1.0
37879,2023-04-28 07:00:00,306.59,267.0,69.0,1.0,291.0,70.0,48.0,1.0
37880,2023-04-28 08:00:00,312.57,270.0,69.0,1.0,283.0,72.0,44.0,1.0
37881,2023-04-28 09:00:00,326.27,268.0,67.0,1.0,245.0,75.0,45.0,1.0
37882,2023-04-28 10:00:00,326.09,269.0,69.0,1.0,257.0,65.0,45.0,1.0
37883,2023-04-28 11:00:00,328.91,268.0,72.0,1.0,254.0,63.0,43.0,1.0
37884,2023-04-28 12:00:00,276.76,189.0,71.0,0.0,260.0,56.0,39.0,1.0
37885,2023-04-28 13:00:00,219.68,123.0,67.0,0.0,242.0,65.0,43.0,1.0
37886,2023-04-28 14:00:00,304.2,191.0,69.0,0.0,175.0,82.0,45.0,1.0
37887,2023-04-28 15:00:00,392.21,266.0,69.0,0.0,108.0,87.0,51.0,1.0
37888,2023-04-28 16:00:00,457.91,268.0,68.0,0.0,36.0,70.0,58.0,1.0
37889,2023-04-28 17:00:00,492.62,269.0,69.0,0.0,8.0,63.0,58.0,1.0
37890,2023-04-28 18:00:00,506.43,268.0,68.0,0.0,1.0,57.0,58.0,1.0
37891,2023-04-28 19:00:00,511.26,268.0,67.0,0.0,0.0,58.0,54.0,1.0
37892,2023-04-28 20:00:00,504.46,267.0,69.0,0.0,0.0,67.0,50.0,1.0
37893,2023-04-28 21:00:00,501.69,265.0,67.0,0.0,0.0,66.0,53.0,1.0
37894,2023-04-28 22:00:00,475.6,241.0,69.0,0.0,0.0,72.0,57.0,1.0
37895,2023-04-28 23:00:00,439.83,182.0,68.0,0.0,0.0,66.0,56.0,1.0
