UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-04-29 00:00:00,369.0,3308.0,0.0,586.0,91.0,0.0,68.0,0.0,0.0,2.0
2023-04-29 01:00:00,369.0,3359.0,0.0,549.0,92.0,0.0,62.0,0.0,0.0,2.0
2023-04-29 02:00:00,368.0,3360.0,0.0,502.0,92.0,0.0,74.0,0.0,0.0,2.0
2023-04-29 03:00:00,375.0,3413.0,0.0,392.0,94.0,0.0,102.0,0.0,0.0,2.0
2023-04-29 04:00:00,378.0,3334.0,0.0,392.0,92.0,0.0,111.0,0.0,0.0,2.0
2023-04-29 05:00:00,375.0,3388.0,0.0,362.0,92.0,0.0,126.0,0.0,0.0,2.0
2023-04-29 06:00:00,374.0,3388.0,0.0,342.0,126.0,0.0,125.0,0.0,0.0,2.0
2023-04-29 07:00:00,366.0,3413.0,0.0,334.0,136.0,0.0,145.0,0.0,0.0,2.0
2023-04-29 08:00:00,381.0,3459.0,0.0,353.0,136.0,0.0,183.0,0.0,0.0,2.0
2023-04-29 09:00:00,373.0,3427.0,0.0,400.0,135.0,0.0,301.0,0.0,0.0,2.0
2023-04-29 10:00:00,375.0,3418.0,0.0,486.0,135.0,0.0,414.0,0.0,0.0,2.0
2023-04-29 11:00:00,362.0,3302.0,0.0,563.0,88.0,0.0,542.0,0.0,0.0,2.0
2023-04-29 12:00:00,370.0,3409.0,0.0,456.0,55.0,0.0,618.0,0.0,0.0,2.0
2023-04-29 13:00:00,365.0,3214.0,0.0,442.0,52.0,0.0,649.0,0.0,0.0,2.0
2023-04-29 14:00:00,372.0,3183.0,0.0,365.0,53.0,0.0,704.0,0.0,0.0,2.0
2023-04-29 15:00:00,366.0,3224.0,0.0,393.0,53.0,0.0,726.0,0.0,0.0,2.0
2023-04-29 16:00:00,368.0,3366.0,0.0,451.0,70.0,0.0,755.0,0.0,0.0,2.0
2023-04-29 17:00:00,366.0,3443.0,0.0,867.0,102.0,0.0,752.0,0.0,0.0,2.0
2023-04-29 18:00:00,442.0,3504.0,0.0,903.0,154.0,0.0,685.0,0.0,0.0,2.0
2023-04-29 19:00:00,462.0,3382.0,0.0,888.0,169.0,0.0,544.0,0.0,0.0,2.0
2023-04-29 20:00:00,366.0,3385.0,0.0,896.0,183.0,0.0,517.0,0.0,0.0,2.0
2023-04-29 21:00:00,370.0,3277.0,0.0,710.0,175.0,0.0,516.0,0.0,0.0,2.0
2023-04-29 22:00:00,367.0,3209.0,0.0,492.0,173.0,0.0,538.0,0.0,0.0,2.0
2023-04-29 23:00:00,376.0,3335.0,0.0,529.0,157.0,0.0,554.0,0.0,0.0,2.0
