Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
38016,2023-05-04 00:00:00,2024-07-17 00:00:00,3.1,164.68,77.0,96.0
38017,2023-05-04 01:00:00,2024-07-17 00:00:00,3.1,164.68,77.0,96.0
38018,2023-05-04 02:00:00,2024-07-17 00:00:00,3.1,176.96,88.0,96.0
38019,2023-05-04 03:00:00,2024-07-17 00:00:00,3.1,171.56,83.0,96.0
38020,2023-05-04 04:00:00,2024-07-17 00:00:00,3.1,194.25,105.0,95.0
38021,2023-05-04 05:00:00,2024-07-17 00:00:00,3.1,185.96,97.0,96.0
38022,2023-05-04 06:00:00,2024-07-17 00:00:00,3.1,165.64,77.0,95.0
38023,2023-05-04 07:00:00,2024-07-17 00:00:00,3.1,163.49,76.0,96.0
38024,2023-05-04 08:00:00,2024-07-17 00:00:00,3.1,163.49,76.0,96.0
38025,2023-05-04 09:00:00,2024-07-17 00:00:00,3.1,164.68,77.0,96.0
38026,2023-05-04 10:00:00,2024-07-17 00:00:00,3.1,164.68,77.0,96.0
38027,2023-05-04 11:00:00,2024-07-17 00:00:00,3.1,164.68,77.0,96.0
38028,2023-05-04 12:00:00,2024-07-17 00:00:00,3.1,164.68,77.0,96.0
38029,2023-05-04 13:00:00,2024-07-17 00:00:00,3.1,164.68,77.0,96.0
38030,2023-05-04 14:00:00,2024-07-17 00:00:00,3.1,164.68,77.0,96.0
38031,2023-05-04 15:00:00,2024-07-17 00:00:00,3.1,167.03,79.0,96.0
38032,2023-05-04 16:00:00,2024-07-17 00:00:00,3.1,164.44,76.0,95.0
38033,2023-05-04 17:00:00,2024-07-17 00:00:00,3.1,165.64,77.0,95.0
38034,2023-05-04 18:00:00,2024-07-17 00:00:00,3.1,166.82,78.0,95.0
38035,2023-05-04 19:00:00,2024-07-17 00:00:00,3.1,165.64,77.0,95.0
38036,2023-05-04 20:00:00,2024-07-17 00:00:00,3.1,165.64,77.0,95.0
38037,2023-05-04 21:00:00,2024-07-17 00:00:00,3.1,164.44,76.0,95.0
38038,2023-05-04 22:00:00,2024-07-17 00:00:00,3.1,164.44,76.0,95.0
38039,2023-05-04 23:00:00,2024-07-17 00:00:00,3.1,164.44,76.0,95.0
